Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
bpm29,Moore,Brian,P,4/3/1953,Brian,,bpm29@drexel.edu,Engineering Leadership and Society,,Divorced,Hispanic or Latino,Other,4981 Shirley Way,4981 Shirley Way,202-247-9919,Professor
al997,L,Ali,,7/8/1983,Ali,,al997@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,Other,2522 Fountain Avenue,2522 Fountain Avenue,444-790-5923,Professor
eg742,Goldberg-Johnson,Elizabeth,,9/21/1986,Elizabeth,,eg742@drexel.edu,Biology,,Married,Non Hispanic,Asian,1870 A Street,1870 A Street,579-826-2998,Professor
cag13,Golembuski,Cynthia,A,4/1/1990,Cynthia,,cag13@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,Asian,2348 Cantalise Drive,2348 Cantalise Drive,385-308-4163,Professor
tsg56,Grider,Twyla,S,4/5/1972,Twyla,,tsg56@drexel.edu,Sociology,,Married,Non Hispanic,Asian,11256 Palos Verdes Court,11256 Palos Verdes Court,961-288-5531,Professor
lcb57,Butler,Lucy,C,3/26/1980,Lucy,,lcb57@drexel.edu,Engineering Leadership and Society,,Married,Hispanic or Latino,Other,1219 Carleton Street,1219 Carleton Street,277-914-5565,Professor
kg486,Go,Kristine,,9/3/1979,Kristine,,kg486@drexel.edu,Global Studies and Modern Languages,,Married,Non Hispanic,Native,2640 8th Avenue,2640 8th Avenue,356-552-3395,Professor
jj502,Jeong,Jaeyoon,,1/17/1962,Jaeyoon,,jj502@drexel.edu,Mechanical Engineering and Mechanics,,Single,Non Hispanic,Other,25793 Durrwood Court,2704 McGee Avenue,375-761-4068,Professor
hak25,Kim,Hyun,A,8/6/1970,Hyun,,hak25@drexel.edu,Mathematics,,Widow,Non Hispanic,Asian,38252 Farwell Drive,38252 Farwell Drive,642-573-1552,Professor
dcc37,Claassen,DC,C,6/26/1962,DC,,dcc37@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,White,2835 Jed Road,2835 Jed Road,892-227-9992,Professor
jk112,Kilmartin,Jackie,,2/13/1952,Jackie,,jk112@drexel.edu,Politics,,Single,Hispanic or Latino,African American/Black,1701 Atlantic Street,1106 Mission Drive,240-293-1851,Professor
dsv988,Vinci-Finocchiaro,Domenica,S,8/27/1951,Domenica,,dsv988@drexel.edu,Biology,,Widow,Hispanic or Latino,Native,701 Mussel Slough Road,701 Mussel Slough Road,347-965-4776,Professor
llh51,Hayes,Lisa,L,12/2/1989,Lisa,,llh51@drexel.edu,Electrical and Computer Engineering,,Married,Hispanic or Latino,Asian,51035 Conifer Drive,51035 Conifer Drive,941-599-7709,Professor
kcm492,Martin,Kathleen,C,2/2/1993,Kathleen,,kcm492@drexel.edu,Biology,,Widow,Non Hispanic,Native,1780 142nd Avenue,4300 Soquel Drive,706-254-6766,Professor
sy877,Yoshinaga,Shushi,,11/15/1952,Shushi,,sy877@drexel.edu,Chemical and Biological Engineering,,Married,Hispanic or Latino,Other,32512 Christine Drive,32512 Christine Drive,794-464-7107,Professor
mdg67,Glaser,Michael,D,8/4/1960,Michael,,mdg67@drexel.edu,Sociology,,Divorced,Non Hispanic,Asian,22709 Canyon Terrace Drive,314 Mesa Street,503-273-7794,Professor
am164,Manno,Adrienne,,4/24/1961,Adrienne,,am164@drexel.edu,Materials Science and Engineering,,Widow,Non Hispanic,Other,145 Grau Drive,25793 Durrwood Court,338-309-3271,Professor
jah40,Haddad,Jordan,A,2/16/1983,Jordan,,jah40@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,African American/Black,1820 Scenic Avenue,430 Fig Street,787-487-3881,Professor
oss91,Stichter,Ornella,Santoni,1/10/1967,Ornella,,oss91@drexel.edu,Biology,,Widow,Non Hispanic,White,1352 Purdue Street,30451 Servilla Place,360-476-4739,Professor
zar66,Reese,Zachary,A,12/7/1971,Zachary,,zar66@drexel.edu,History,,Married,Hispanic or Latino,Asian,406 Ashwood Court,406 Ashwood Court,502-404-7129,Professor
dai66,Irrgang,Darby,A,5/10/1990,Darby,,dai66@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Hispanic or Latino,White,2399 East 14th Street,2399 East 14th Street,268-885-6428,Professor
teq841,Quinn,Thomas,E,8/19/1967,Thomas,,teq841@drexel.edu,Sociology,,Single,Hispanic or Latino,Asian,1937 Carleton Street,1937 Carleton Street,789-988-9420,Professor
css11,Smith,Charles,S,12/23/1973,Charles,,css11@drexel.edu,History,,Single,Non Hispanic,Native,32532 Jean Drive,32532 Jean Drive,773-403-5835,Professor
jrt254,Tarquini,Jocelyn,R,3/13/1958,Jocelyn,,jrt254@drexel.edu,Psychological and Brain Sciences,,Widow,Non Hispanic,Native,260 Rio Del Mar Boulevard,4300 Soquel Drive,319-288-3295,Professor
dmt87,Trimber,David,M,9/15/1954,David,,dmt87@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,White,1643 Oxford Street,3 Carson Street,328-597-8902,Professor
jad88,DiVita,Joseph,A,8/27/1960,Joseph,,jad88@drexel.edu,Mathematics,,Divorced,Hispanic or Latino,African American/Black,14524 Lodestar Drive,14524 Lodestar Drive,371-373-8369,Professor
dpd52,Deneen,David,P,7/24/1963,David,,dpd52@drexel.edu,Chemistry,,Seperated,Non Hispanic,White,14347 Corvallis Street,2835 Jed Road,243-699-9073,Professor
ads94,Standefer,Alison,D,11/13/1961,Alison,,ads94@drexel.edu,English & Philosophy,,Single,Hispanic or Latino,Native,1679 Frederick Michael Way,3189 Main Street,320-400-9316,Professor
bsw65,Wong,Benjamin,S,12/18/1969,Benjamin,,bsw65@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,Native,915 Sacramento Street,915 Sacramento Street,774-485-6106,Professor
dmb71,Benevento,Danny,M,8/9/1963,Danny,,dmb71@drexel.edu,Biology,,Single,Non Hispanic,Native,3189 Main Street,12091 Mierkey Road,588-507-5258,Professor
tpq734,Quigley,Tom,P,1/27/1963,Tom,,tpq734@drexel.edu,Global Studies and Modern Languages,,Seperated,Non Hispanic,Other,826 Webster Street,826 Webster Street,503-874-5164,Professor
das222,Schwartz,David,A,5/25/1951,David,,das222@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Non Hispanic,African American/Black,461 Alder Street,461 Alder Street,922-638-9021,Professor
dms22,Smith,David,M,10/5/1983,David,,dms22@drexel.edu,Criminology & Justice Studies,,Divorced,Non Hispanic,Asian,7237 Wild Currant Way,7237 Wild Currant Way,356-856-2802,Professor
bmk36,Kalina,Benjamin,M,6/24/1978,Benjamin,,bmk36@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,Other,565 Amber Isle,565 Amber Isle,625-641-3691,Professor
pp634,Pilladi,Paolo,,2/23/1964,Paolo,,pp634@drexel.edu,Sociology,,Single,Non Hispanic,Other,129 Grant Street,129 Grant Street,762-253-2806,Professor
jb817,Borock,Jackie,,8/20/1956,Jackie,,jb817@drexel.edu,Sociology,,Widow,Non Hispanic,Other,3905 Lyceum Avenue,3905 Lyceum Avenue,485-276-2947,Professor
abs10,Susskind,Andrew,B,9/4/1966,Andrew,,abs10@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,White,918 Cheryl Ann Circle,918 Cheryl Ann Circle,409-593-6744,Professor
jva66,Avarese,John,V,9/14/1994,John,,jva66@drexel.edu,Biology,,Widow,Non Hispanic,Other,11522 Country Spring Court,11522 Country Spring Court,758-931-5486,Professor
hv837,Vazquez,Henry,,9/4/1984,Henry,,hv837@drexel.edu,Politics,,Married,Non Hispanic,African American/Black,1732 27th Avenue,1732 27th Avenue,276-828-1343,Professor
bm211,McCray,Brigitte,,7/22/1985,Brigitte,,bm211@drexel.edu,Physics,,Married,Non Hispanic,Other,3318 East Woodbine Road,3318 East Woodbine Road,403-239-7113,Professor
de583,Evans,Daryl,,2/22/1960,Daryl,,de583@drexel.edu,History,,Married,Non Hispanic,Other,682 Brighton Way,682 Brighton Way,432-300-9443,Professor
dgb61,Bailey,Douglas,G,10/12/1971,Douglas,,dgb61@drexel.edu,Chemistry,,Seperated,Non Hispanic,Asian,1004 Bellflower Street,1004 Bellflower Street,822-281-4548,Professor
kk269,Kelly,Karin,,9/17/1964,Karin,,kk269@drexel.edu,English & Philosophy,,Married,Non Hispanic,Asian,654 Laurette Place,654 Laurette Place,404-650-4631,Professor
gmh55,Hooper,Gerard,M,5/16/1966,Gerard,,gmh55@drexel.edu,Biology,,Married,Non Hispanic,African American/Black,649 Praderia Circle,649 Praderia Circle,518-453-8707,Professor
njn37,Natalicchio,Nicholas,J,11/27/1952,Nicholas,,njn37@drexel.edu,Sociology,,Single,Non Hispanic,African American/Black,4936 Sequoia Avenue,4936 Sequoia Avenue,979-474-2923,Professor
pms44,Santulli,Perry,M,4/15/1994,Perry,,pms44@drexel.edu,Electrical and Computer Engineering,,Divorced,Hispanic or Latino,African American/Black,22572 Toreador Drive,22572 Toreador Drive,758-323-5477,Professor
jjm23,Maisonneuve,Jeff,J,8/5/1964,Jeff,,jjm23@drexel.edu,History,,Married,Non Hispanic,White,12091 Mierkey Road,12091 Mierkey Road,917-453-5015,Professor
sed18,Denisevicz,Steven,E,10/19/1987,Steven,,sed18@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,Native,328 17th Street,406 Ashwood Court,717-163-4814,Professor
dkw95,Woodland,Darren,K,12/21/1966,Darren,,dkw95@drexel.edu,Criminology & Justice Studies,,Married,Hispanic or Latino,Other,2443 Sierra Nevada Road,2443 Sierra Nevada Road,539-658-2620,Professor
ats12,Sandoval,Adrian,T,5/13/1963,Adrian,,ats12@drexel.edu,Electrical and Computer Engineering,,Seperated,Hispanic or Latino,White,1357 Addison Street,1357 Addison Street,905-326-9397,Professor
tdb21,Burdak,Thomas,D,9/20/1990,Thomas,,tdb21@drexel.edu,Biology,,Divorced,Hispanic or Latino,Other,514 Flower Lane,514 Flower Lane,773-295-1921,Professor
kc874,Chen,Kenneth,,10/17/1971,Kenneth,,kc874@drexel.edu,History,,Married,Hispanic or Latino,African American/Black,369 Ruth Avenue,369 Ruth Avenue,433-683-7230,Professor
rcn44,Nally,Robert,C,7/7/1976,Robert,,rcn44@drexel.edu,Psychological and Brain Sciences,,Married,Hispanic or Latino,White,461 Alder Street,461 Alder Street,420-811-7196,Professor
dam80,McGrody,Debbie,A,8/21/1952,Debbie,,dam80@drexel.edu,Politics,,Widow,Hispanic or Latino,White,3538 Mendenhall Court,3538 Mendenhall Court,214-795-7662,Professor
bbr93,Rees,Bill,B,7/4/1971,Bill,,bbr93@drexel.edu,"Civil, Architectural and Environmental Engineering",,Divorced,Hispanic or Latino,Other,101 Mustang Drive,101 Mustang Drive,310-530-8867,Professor
kwb64,Beck,Kristen,W,6/17/1987,Kristen,,kwb64@drexel.edu,English & Philosophy,,Single,Hispanic or Latino,Other,18789 Crane Avenue,18789 Crane Avenue,542-345-8176,Professor
epk77,Karnes,Eric,P,9/15/1951,Eric,,epk77@drexel.edu,Electrical and Computer Engineering,,Married,Non Hispanic,Asian,5938 Laguna Honda Street,5938 Laguna Honda Street,457-559-7964,Professor
jbh98,Herschman,Jake,B,1/10/1955,Jake,,jbh98@drexel.edu,Electrical and Computer Engineering,,Seperated,Non Hispanic,Asian,4770 Balboa Way,4770 Balboa Way,979-597-5693,Professor
eb233,Benamy,Erica,,11/23/1956,Erica,,eb233@drexel.edu,English & Philosophy,,Single,Non Hispanic,Other,5805 Armada Drive,5805 Armada Drive,552-626-8829,Professor
scl41,Lee,Samuel,C,7/22/1975,Samuel,,scl41@drexel.edu,Mathematics,,Single,Hispanic or Latino,Asian,6244 Sun River Drive,6244 Sun River Drive,369-930-7997,Professor
ss761,Stewart,Sandra,,10/23/1995,Sandra,,ss761@drexel.edu,Politics,,Widow,Non Hispanic,Native,4511 Sloat Road,4511 Sloat Road,656-300-1685,Professor
rjw182,Warkulwiz,Robert,J,2/11/1955,Robert,,rjw182@drexel.edu,Sociology,,Married,Non Hispanic,Other,11150 Sun Valley Drive,11150 Sun Valley Drive,399-276-9205,Professor
kev41,Velocci,Kayla,E,3/12/1979,Kayla,,kev41@drexel.edu,Chemical and Biological Engineering,,Single,Hispanic or Latino,White,1890 Orchard View Road,1890 Orchard View Road,358-632-5005,Professor
jlc952,Colton,Julia,L,3/6/1978,Julia,,jlc952@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Hispanic or Latino,White,2708 Mabel Street,2708 Mabel Street,468-855-6770,Professor
mew12,Willie,Mark,E,2/24/1960,Mark,,mew12@drexel.edu,Engineering Leadership and Society,,Widow,Hispanic or Latino,Other,31770 Alvarado Boulevard,31770 Alvarado Boulevard,373-888-8198,Professor
rad68,Drew,Rose,A,5/28/1966,Rose,,rad68@drexel.edu,Chemical and Biological Engineering,,Seperated,Hispanic or Latino,African American/Black,682 Brighton Way,682 Brighton Way,246-751-8643,Professor
jgg65,Gdovin,Josh,G,6/20/1976,Josh,,jgg65@drexel.edu,Chemical and Biological Engineering,,Seperated,Hispanic or Latino,Other,2134 West Mills Drive,2134 West Mills Drive,325-610-7824,Professor
rm616,Murphy,Rosemary,,10/18/1994,Rosemary,,rm616@drexel.edu,History,,Widow,Hispanic or Latino,Asian,4936 Sequoia Avenue,4920 Quonset Drive,543-474-2372,Professor
sjs136,Steinwachs,Sarah,J,3/27/1983,Sarah,,sjs136@drexel.edu,Materials Science and Engineering,,Widow,Non Hispanic,African American/Black,894 Windmill Park Lane,894 Windmill Park Lane,248-188-2128,Professor
jlg15,Graff,Jody,L,7/28/1962,Jody,,jlg15@drexel.edu,Global Studies and Modern Languages,,Widow,Non Hispanic,Other,26563 Chisholm Court,26563 Chisholm Court,267-296-4462,Professor
dmh662,Haring,Donald,M,6/22/1960,Donald,,dmh662@drexel.edu,"Civil, Architectural and Environmental Engineering",,Married,Non Hispanic,Native,25538 Calaroga Avenue,968 Virginia Avenue,806-336-4137,Professor
jgm65,McBride,Jenna,G,9/17/1989,Jenna,,jgm65@drexel.edu,Biology,,Seperated,Non Hispanic,Asian,1753 Carswell Court,1753 Carswell Court,924-934-3333,Professor
db352,Brown-Davis,Darielle,,4/9/1987,Darielle,,db352@drexel.edu,Chemical and Biological Engineering,,Divorced,Non Hispanic,Native,1397 Tallac Lane,1397 Tallac Lane,329-310-9916,Professor
cc535,Cunanan,Chester,,9/20/1987,Chester,,cc535@drexel.edu,History,,Seperated,Non Hispanic,Native,201 Juniper Springs Drive,201 Juniper Springs Drive,313-118-7054,Professor
ab275,Brown,Antonia,,3/26/1964,Antonia,,ab275@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,African American/Black,22538 6th Street,22538 6th Street,867-284-2749,Professor
cej52,Jones,Chelsea,E,9/25/1974,Chelsea,,cej52@drexel.edu,Psychological and Brain Sciences,,Married,Hispanic or Latino,Other,1725 Oxford Street,1725 Oxford Street,567-189-6765,Professor
twf23,Finamore,Troy,W,4/24/1968,Troy,,twf23@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Other,236 Alden Road,6214 Herzog Street,477-367-3038,Professor
pjs80,Sinatra,Philip,J,5/15/1984,Philip,,pjs80@drexel.edu,Criminology & Justice Studies,,Single,Non Hispanic,White,35805 Alcazar Court,1937 Carleton Street,560-128-1495,Professor
pp898,Phan,Paul,,10/9/1989,Paul,,pp898@drexel.edu,Materials Science and Engineering,,Married,Non Hispanic,Other,465 Humboldt Way,465 Humboldt Way,954-343-1976,Professor
jwt41,Thompson,Jervis,W,5/27/1951,Jervis,,jwt41@drexel.edu,Sociology,,Widow,Non Hispanic,White,1061 Sumatra Street,18789 Crane Avenue,849-805-8227,Professor
cks16,Scheinfeld,Caroline,K,5/23/1993,Caroline,,cks16@drexel.edu,Sociology,,Divorced,Non Hispanic,Other,2747 68th Avenue,15557 Sutter Creek Road,328-900-3143,Professor
rg452,Gurak,Remi,,8/7/1969,Remi,,rg452@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,Asian,3905 Lyceum Avenue,3905 Lyceum Avenue,624-716-3599,Professor
sfw58,Watson,Sheri,F,4/11/1959,Sheri,,sfw58@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Non Hispanic,Other,31130 Meadowbrook Avenue,2 Sotelo Avenue,862-552-7061,Professor
dbn28,Newman,Daniel,B,8/22/1995,Daniel,,dbn28@drexel.edu,Sociology,,Single,Non Hispanic,Native,7573 National Drive,61 Callahan Way,576-519-4467,Professor
sg611,Girotto,Sara,,10/20/1958,Sara,,sg611@drexel.edu,Communication,,Widow,Hispanic or Latino,Other,19 Heritage,19 Heritage,822-570-1039,Professor
mmm47,Mastrobattista,Megan,M,7/25/1989,Megan,,mmm47@drexel.edu,Physics,,Seperated,Hispanic or Latino,Other,330 Michell Court,330 Michell Court,564-716-7644,Professor
rpc55,Cumby,Rena,P,10/15/1958,Rena,,rpc55@drexel.edu,History,,Widow,Hispanic or Latino,Other,29104 Quartz Lane,37608 2nd Street,605-447-2651,Professor
scr44,Rafferty,Stephen,C,6/12/1971,Stephen,,scr44@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Native,28250 Dickens Avenue,28250 Dickens Avenue,494-310-1380,Professor
ljp695,Patusky,Lisa,J,8/22/1987,Lisa,,ljp695@drexel.edu,History,,Widow,Hispanic or Latino,White,422 Richmond Street,422 Richmond Street,779-854-9431,Professor
amh22,Hladio,Annette,M,4/15/1954,Annette,,amh22@drexel.edu,Politics,,Single,Non Hispanic,Asian,158 Euclid Avenue,158 Euclid Avenue,347-805-4190,Professor
amt73,Tremonte,Ada,M,10/7/1988,Ada,,amt73@drexel.edu,Criminology & Justice Studies,,Widow,Hispanic or Latino,White,3318 East Woodbine Road,1818 Bay Street,937-722-8336,Professor
arp47,Portner,Anne,R,3/11/1995,Anne,,arp47@drexel.edu,Mathematics,,Divorced,Non Hispanic,African American/Black,6420 Via Baron,6420 Via Baron,751-222-7093,Professor
js999,Song,Jihyun,,5/23/1969,Jihyun,,js999@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,African American/Black,14285 Wycliff Way,14285 Wycliff Way,939-143-7942,Professor
kbp93,Pelzer,Karen,B,12/28/1992,Karen,,kbp93@drexel.edu,Communication,,Seperated,Hispanic or Latino,White,3228 Chettenham Drive,3228 Chettenham Drive,212-715-1474,Professor
fkr11,Rapisarda,Francis,K,5/26/1962,Francis,,fkr11@drexel.edu,Sociology,,Seperated,Non Hispanic,White,6431 Shattuck Avenue,894 Windmill Park Lane,661-950-8145,Professor
fpt85,Temple-West,Frances,P,9/8/1970,Frances,,fpt85@drexel.edu,Communication,,Divorced,Non Hispanic,Native,22207 Quinterno Court,4231 Miramonte Way,253-166-3085,Professor
skl97,Lippmann,Sarah,K,3/17/1991,Sarah,,skl97@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,Asian,3377 Sandstone Court,3377 Sandstone Court,474-388-3414,Professor
js965,Scandura,Jeanne,,2/28/1957,Jeanne,,js965@drexel.edu,Psychological and Brain Sciences,,Divorced,Non Hispanic,Native,618 Staley Avenue,618 Staley Avenue,555-680-8913,Professor
snh44,Hunter-Cuyjet,Sequoyah,N,11/10/1966,Sequoyah,,snh44@drexel.edu,Biology,,Seperated,Non Hispanic,Native,3526 Sutton Loop,3526 Sutton Loop,751-984-4887,Professor
fjb41,Barber,Floss,J,8/18/1952,Floss,,fjb41@drexel.edu,"Biodiversity, Earth & Environmental Science",,Single,Non Hispanic,Asian,37675 Fremont Boulevard,37675 Fremont Boulevard,829-803-2631,Professor
wjm73,Mangold,William,J,3/15/1976,William,,wjm73@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Hispanic or Latino,Other,406 Ashwood Court,406 Ashwood Court,640-813-3822,Professor
hgm83,McLaughlin,Heather,G,5/15/1950,Heather,,hgm83@drexel.edu,Chemistry,,Widow,Non Hispanic,African American/Black,8063 Regency Drive,8063 Regency Drive,824-399-9838,Professor
sac54,Cooper,Scott,A,2/19/1950,Scott,,sac54@drexel.edu,Electrical and Computer Engineering,,Divorced,Hispanic or Latino,Other,5264 Shafter Avenue,5264 Shafter Avenue,679-522-9031,Professor
dag722,Gillman,Derek,A,12/1/1991,Derek,,dag722@drexel.edu,Chemical and Biological Engineering,,Single,Hispanic or Latino,Asian,3228 Chettenham Drive,3228 Chettenham Drive,739-581-7817,Professor
pgm22,McKenna-Cress,Polly,G,5/5/1985,Polly,,pgm22@drexel.edu,Chemical and Biological Engineering,,Seperated,Non Hispanic,Native,1515 Excelsior Avenue,1515 Excelsior Avenue,882-394-5065,Professor
dms284,Spratlan,Daniel,M,4/4/1981,Daniel,,dms284@drexel.edu,Physics,,Divorced,Non Hispanic,Asian,450 C Street,450 C Street,692-865-7612,Professor
sdb769,Bacon,Scott,D,2/21/1957,Scott,,sdb769@drexel.edu,History,,Seperated,Non Hispanic,Asian,6452 El Camino Real,6452 El Camino Real,443-126-5279,Professor
pjb94,Bailey,Patrick,J,5/28/1993,Patrick,,pjb94@drexel.edu,Communication,,Seperated,Hispanic or Latino,White,618 Staley Avenue,10202 Vista Drive,608-824-3290,Professor
bw241,White,Brent,,1/17/1969,Brent,,bw241@drexel.edu,History,,Widow,Non Hispanic,Other,33300 Mission Boulevard,33300 Mission Boulevard,259-472-9320,Professor
rme31,Erwin,Rosalind,M,7/5/1986,Rosalind,,rme31@drexel.edu,English & Philosophy,,Married,Hispanic or Latino,Other,1234 Carmel Street,3115 North Lake Boulevard,797-590-1736,Professor
eaf48,Friedman,Eve,A,11/13/1977,Eve,,eaf48@drexel.edu,Mathematics,,Married,Hispanic or Latino,Asian,2531 Prestwick Avenue,3415 Brookdale Drive,534-734-6379,Professor
mcr63,Riley,Madeleine,C,5/14/1995,Madeleine,,mcr63@drexel.edu,Sociology,,Married,Hispanic or Latino,Native,1 Portsmouth Road,1 Portsmouth Road,967-206-4882,Professor
meb86,Beecher,Mark,E,1/7/1954,Mark,,meb86@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Native,1753 Carswell Court,1753 Carswell Court,781-865-5325,Professor
bk729,Kaminsky,Bruce,,4/5/1994,Bruce,,bk729@drexel.edu,History,,Married,Hispanic or Latino,Other,6214 Herzog Street,1011 Devon Drive,640-115-1075,Professor
