Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
llh14,Hayes,Lisa,L,1/10/1990,Lisa,,llh14@drexel.edu,Physics,,Seperated,Non Hispanic,White,725 65th Street,1076 Foster Street,494-285-5910,Professor
kcm659,Martin,Kathleen,C,9/24/1989,Kathleen,,kcm659@drexel.edu,Psychological and Brain Sciences,,Widow,Non Hispanic,Native,3819 Vineyard Avenue,725 65th Street,503-549-3040,Professor
sy129,Yoshinaga,Shushi,,3/12/1960,Shushi,,sy129@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,White,101 Mustang Drive,101 Mustang Drive,580-476-4064,Professor
mdg45,Glaser,Michael,D,9/20/1969,Michael,,mdg45@drexel.edu,Physics,,Married,Non Hispanic,African American/Black,1679 Frederick Michael Way,1679 Frederick Michael Way,830-795-9216,Professor
am402,Manno,Adrienne,,5/15/1994,Adrienne,,am402@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,African American/Black,5430 Brookdale Avenue,5430 Brookdale Avenue,503-406-8102,Professor
jah90,Haddad,Jordan,A,10/8/1961,Jordan,,jah90@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,Native,4876 Norris Road,4876 Norris Road,434-761-7953,Professor
oss30,Stichter,Ornella,Santoni,8/24/1993,Ornella,,oss30@drexel.edu,Chemistry,,Widow,Non Hispanic,Other,2835 Jed Road,2835 Jed Road,714-137-8990,Professor
zar42,Reese,Zachary,A,7/18/1989,Zachary,,zar42@drexel.edu,Sociology,,Widow,Non Hispanic,Native,4500 Margalo Avenue,512 Tennyson Road,811-150-2177,Professor
dai32,Irrgang,Darby,A,1/11/1950,Darby,,dai32@drexel.edu,Politics,,Divorced,Non Hispanic,African American/Black,1797 Pasatiempo Drive,1797 Pasatiempo Drive,778-206-2415,Professor
teq75,Quinn,Thomas,E,8/20/1994,Thomas,,teq75@drexel.edu,Psychological and Brain Sciences,,Married,Non Hispanic,Asian,1643 Oxford Street,1643 Oxford Street,337-718-6480,Professor
css26,Smith,Charles,S,5/25/1951,Charles,,css26@drexel.edu,Psychological and Brain Sciences,,Divorced,Non Hispanic,Asian,3377 Sandstone Court,3377 Sandstone Court,819-838-1171,Professor
jrt43,Tarquini,Jocelyn,R,11/3/1980,Jocelyn,,jrt43@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Non Hispanic,Native,2064 West Columbia Way,2064 West Columbia Way,463-498-5678,Professor
dmt13,Trimber,David,M,11/25/1984,David,,dmt13@drexel.edu,Sociology,,Married,Hispanic or Latino,Other,28250 Dickens Avenue,28250 Dickens Avenue,944-289-4186,Professor
jad753,DiVita,Joseph,A,3/28/1971,Joseph,,jad753@drexel.edu,Materials Science and Engineering,,Married,Non Hispanic,Asian,3008 Russell Street,1452 55th Avenue,555-774-2921,Professor
dpd76,Deneen,David,P,1/23/1984,David,,dpd76@drexel.edu,History,,Widow,Non Hispanic,Other,1870 A Street,1870 A Street,679-217-6869,Professor
ads35,Standefer,Alison,D,1/12/1995,Alison,,ads35@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,White,11 Alden Court,11 Alden Court,807-707-8700,Professor
bsw97,Wong,Benjamin,S,10/20/1955,Benjamin,,bsw97@drexel.edu,Chemical and Biological Engineering,,Seperated,Non Hispanic,Asian,2409 Park Street,328 17th Street,686-805-6053,Professor
dmb94,Benevento,Danny,M,9/15/1980,Danny,,dmb94@drexel.edu,Mathematics,,Single,Non Hispanic,Asian,23501 Ida Lane,23501 Ida Lane,984-935-2854,Professor
tpq876,Quigley,Tom,P,1/23/1979,Tom,,tpq876@drexel.edu,"Civil, Architectural and Environmental Engineering",,Divorced,Hispanic or Latino,White,33300 Mission Boulevard,5472 Sunstar Common,251-727-5106,Professor
das96,Schwartz,David,A,11/23/1951,David,,das96@drexel.edu,Sociology,,Divorced,Non Hispanic,African American/Black,637 Laurelwood Circle,637 Laurelwood Circle,504-262-1192,Professor
dms53,Smith,David,M,3/26/1954,David,,dms53@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Non Hispanic,African American/Black,1732 27th Avenue,1732 27th Avenue,833-332-8420,Professor
bmk88,Kalina,Benjamin,M,9/9/1961,Benjamin,,bmk88@drexel.edu,Physics,,Married,Non Hispanic,African American/Black,725 65th Street,725 65th Street,840-659-4254,Professor
pp476,Pilladi,Paolo,,10/22/1956,Paolo,,pp476@drexel.edu,Criminology & Justice Studies,,Married,Non Hispanic,White,2708 Mabel Street,2708 Mabel Street,508-648-2183,Professor
jb167,Borock,Jackie,,8/5/1990,Jackie,,jb167@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,African American/Black,9036 Calico Court,2640 8th Avenue,306-876-2041,Professor
abs99,Susskind,Andrew,B,12/15/1974,Andrew,,abs99@drexel.edu,Physics,,Single,Hispanic or Latino,Native,422 Richmond Street,422 Richmond Street,878-464-5272,Professor
jva20,Avarese,John,V,2/12/1968,John,,jva20@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,Asian,22207 Quinterno Court,4444 Hansen Avenue,784-173-5586,Professor
hv568,Vazquez,Henry,,2/23/1968,Henry,,hv568@drexel.edu,Electrical and Computer Engineering,,Seperated,Non Hispanic,African American/Black,5938 Laguna Honda Street,5938 Laguna Honda Street,539-911-7679,Professor
bm114,McCray,Brigitte,,11/16/1952,Brigitte,,bm114@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,Other,4500 Margalo Avenue,954 Dowler Drive,638-985-2902,Professor
de792,Evans,Daryl,,8/23/1951,Daryl,,de792@drexel.edu,Sociology,,Divorced,Non Hispanic,Asian,37600 Sycamore Street,37600 Sycamore Street,296-487-3684,Professor
dgb40,Bailey,Douglas,G,4/25/1969,Douglas,,dgb40@drexel.edu,Communication,,Widow,Non Hispanic,Native,1194 Cragmont Avenue,1536 North Main Street,924-241-6809,Professor
kk726,Kelly,Karin,,7/12/1976,Karin,,kk726@drexel.edu,Biology,,Married,Non Hispanic,Other,2414 Parker Street,22538 6th Street,382-823-1672,Professor
gmh95,Hooper,Gerard,M,6/28/1966,Gerard,,gmh95@drexel.edu,Sociology,,Single,Non Hispanic,Asian,12283 Thomas Lane,12283 Thomas Lane,882-291-5703,Professor
njn61,Natalicchio,Nicholas,J,3/8/1955,Nicholas,,njn61@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,Other,2064 West Columbia Way,2064 West Columbia Way,293-175-3492,Professor
pms23,Santulli,Perry,M,7/21/1963,Perry,,pms23@drexel.edu,Physics,,Single,Non Hispanic,African American/Black,474 Merritt Avenue,474 Merritt Avenue,525-690-6351,Professor
jjm86,Maisonneuve,Jeff,J,6/18/1966,Jeff,,jjm86@drexel.edu,Communication,,Married,Non Hispanic,White,1222 Arcade Boulevard,1222 Arcade Boulevard,687-995-6101,Professor
sed71,Denisevicz,Steven,E,7/4/1952,Steven,,sed71@drexel.edu,Global Studies and Modern Languages,,Single,Non Hispanic,Native,201 Juniper Springs Drive,201 Juniper Springs Drive,419-656-3173,Professor
dkw12,Woodland,Darren,K,2/20/1953,Darren,,dkw12@drexel.edu,Psychological and Brain Sciences,,Widow,Non Hispanic,Native,703 Elizabeth Barcus Way,703 Elizabeth Barcus Way,815-626-9874,Professor
ats78,Sandoval,Adrian,T,11/2/1974,Adrian,,ats78@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,African American/Black,2511 Hearst Avenue,2511 Hearst Avenue,302-783-4111,Professor
tdb673,Burdak,Thomas,D,4/25/1952,Thomas,,tdb673@drexel.edu,Sociology,,Seperated,Hispanic or Latino,Other,1011 San Jose Street,1011 San Jose Street,572-549-9251,Professor
kc372,Chen,Kenneth,,4/11/1964,Kenneth,,kc372@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,Native,6145 East Castro Valley Boulevard,6145 East Castro Valley Boulevard,891-874-7013,Professor
rcn28,Nally,Robert,C,7/7/1959,Robert,,rcn28@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,Other,201 Juniper Springs Drive,42223 Edgewood Street,245-707-7865,Professor
dam149,McGrody,Debbie,A,9/27/1952,Debbie,,dam149@drexel.edu,Electrical and Computer Engineering,,Married,Non Hispanic,Other,6148 Avon Avenue,6148 Avon Avenue,704-997-2952,Professor
bbr991,Rees,Bill,B,3/12/1950,Bill,,bbr991@drexel.edu,English & Philosophy,,Widow,Non Hispanic,Native,6630 MacArthur Boulevard,6630 MacArthur Boulevard,341-289-6457,Professor
kwb97,Beck,Kristen,W,4/5/1961,Kristen,,kwb97@drexel.edu,Criminology & Justice Studies,,Married,Non Hispanic,African American/Black,2531 Prestwick Avenue,2531 Prestwick Avenue,434-545-5456,Professor
epk50,Karnes,Eric,P,10/20/1964,Eric,,epk50@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Other,330 Michell Court,330 Michell Court,723-801-1098,Professor
jbh29,Herschman,Jake,B,10/8/1963,Jake,,jbh29@drexel.edu,Communication,,Divorced,Non Hispanic,Native,1521 159th Avenue,1521 159th Avenue,649-700-3594,Professor
eb466,Benamy,Erica,,4/13/1990,Erica,,eb466@drexel.edu,English & Philosophy,,Married,Non Hispanic,Other,654 Laurette Place,654 Laurette Place,888-773-5938,Professor
scl288,Lee,Samuel,C,11/5/1965,Samuel,,scl288@drexel.edu,Electrical and Computer Engineering,,Divorced,Non Hispanic,White,2414 Parker Street,2414 Parker Street,773-556-7632,Professor
ss724,Stewart,Sandra,,12/24/1972,Sandra,,ss724@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Asian,1937 Carleton Street,970 Old Oak Road,476-399-5939,Professor
rjw66,Warkulwiz,Robert,J,5/8/1957,Robert,,rjw66@drexel.edu,Communication,,Divorced,Non Hispanic,African American/Black,553 South Arlington Road,10202 Vista Drive,923-626-3265,Professor
kev85,Velocci,Kayla,E,5/9/1995,Kayla,,kev85@drexel.edu,Global Studies and Modern Languages,,Widow,Non Hispanic,African American/Black,1937 Carleton Street,1937 Carleton Street,906-586-9645,Professor
jlc90,Colton,Julia,L,5/19/1976,Julia,,jlc90@drexel.edu,Biology,,Seperated,Non Hispanic,Asian,24647 Patricia Court,24647 Patricia Court,484-378-3491,Professor
mew78,Willie,Mark,E,10/10/1982,Mark,,mew78@drexel.edu,Sociology,,Seperated,Non Hispanic,Asian,40902 Ingersoll Terrace,6431 Shattuck Avenue,795-851-1314,Professor
rad628,Drew,Rose,A,12/16/1955,Rose,,rad628@drexel.edu,History,,Widow,Non Hispanic,White,3827 West Chapman Avenue,3526 Sutton Loop,402-520-4241,Professor
jgg87,Gdovin,Josh,G,7/8/1983,Josh,,jgg87@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Other,1987 Boxer Court,1987 Boxer Court,514-929-5470,Professor
rm286,Murphy,Rosemary,,6/11/1956,Rosemary,,rm286@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,Native,2 Sotelo Avenue,1011 San Jose Street,318-300-2365,Professor
sjs79,Steinwachs,Sarah,J,6/27/1958,Sarah,,sjs79@drexel.edu,Communication,,Widow,Non Hispanic,Asian,1 Kelton Court,1 Kelton Court,940-793-2354,Professor
jlg44,Graff,Jody,L,7/12/1983,Jody,,jlg44@drexel.edu,Mathematics,,Married,Non Hispanic,African American/Black,3538 Mendenhall Court,3538 Mendenhall Court,240-538-6190,Professor
dmh11,Haring,Donald,M,8/12/1987,Donald,,dmh11@drexel.edu,Physics,,Widow,Non Hispanic,Asian,260 Rio Del Mar Boulevard,260 Rio Del Mar Boulevard,329-497-7794,Professor
jgm49,McBride,Jenna,G,12/7/1952,Jenna,,jgm49@drexel.edu,Mathematics,,Widow,Non Hispanic,White,1497 Greenbrier Road,1497 Greenbrier Road,744-430-1565,Professor
db404,Brown-Davis,Darielle,,8/24/1972,Darielle,,db404@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,White,970 Old Oak Road,970 Old Oak Road,403-580-3059,Professor
cc313,Cunanan,Chester,,8/24/1954,Chester,,cc313@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,White,266 South J Street,1890 Orchard View Road,834-294-8417,Professor
ab599,Brown,Antonia,,6/14/1970,Antonia,,ab599@drexel.edu,Sociology,,Widow,Hispanic or Latino,Other,3578 Galindo Street,1753 Carswell Court,364-825-2152,Professor
cej73,Jones,Chelsea,E,2/14/1961,Chelsea,,cej73@drexel.edu,Physics,,Seperated,Hispanic or Latino,Other,11150 Sun Valley Drive,6630 MacArthur Boulevard,913-218-4460,Professor
twf97,Finamore,Troy,W,7/24/1954,Troy,,twf97@drexel.edu,English & Philosophy,,Widow,Hispanic or Latino,Other,4770 Balboa Way,4770 Balboa Way,547-651-8320,Professor
pjs44,Sinatra,Philip,J,10/18/1966,Philip,,pjs44@drexel.edu,Biology,,Seperated,Hispanic or Latino,White,5430 Brookdale Avenue,5430 Brookdale Avenue,639-420-5583,Professor
pp308,Phan,Paul,,2/10/1991,Paul,,pp308@drexel.edu,Physics,,Seperated,Non Hispanic,African American/Black,4920 Quonset Drive,3483 Canyon Creek Drive,581-315-9095,Professor
jwt26,Thompson,Jervis,W,9/22/1978,Jervis,,jwt26@drexel.edu,Chemistry,,Seperated,Non Hispanic,Asian,11 Eclipse Court,11 Eclipse Court,534-606-1591,Professor
cks308,Scheinfeld,Caroline,K,8/13/1969,Caroline,,cks308@drexel.edu,History,,Divorced,Hispanic or Latino,White,1238 Roanwood Way,1238 Roanwood Way,624-231-9918,Professor
rg669,Gurak,Remi,,2/8/1956,Remi,,rg669@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,Asian,11 Eclipse Court,11 Eclipse Court,382-921-3402,Professor
sfw86,Watson,Sheri,F,12/14/1980,Sheri,,sfw86@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,Asian,2313 Vegas Avenue,6244 Sun River Drive,749-612-1747,Professor
dbn86,Newman,Daniel,B,1/4/1969,Daniel,,dbn86@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,Other,10202 Vista Drive,23501 Ida Lane,834-405-5053,Professor
sg152,Girotto,Sara,,8/26/1988,Sara,,sg152@drexel.edu,Sociology,,Widow,Hispanic or Latino,Native,266 South J Street,266 South J Street,478-275-7437,Professor
mmm72,Mastrobattista,Megan,M,3/11/1993,Megan,,mmm72@drexel.edu,Chemical and Biological Engineering,,Married,Hispanic or Latino,Other,4438 Maine Avenue,4438 Maine Avenue,675-485-8519,Professor
rpc25,Cumby,Rena,P,8/25/1950,Rena,,rpc25@drexel.edu,Electrical and Computer Engineering,,Single,Non Hispanic,African American/Black,1736 81st Avenue,2335 Orchard View Lane,264-396-6055,Professor
scr29,Rafferty,Stephen,C,2/23/1979,Stephen,,scr29@drexel.edu,Materials Science and Engineering,,Seperated,Non Hispanic,African American/Black,28250 Dickens Avenue,28250 Dickens Avenue,422-791-5188,Professor
ljp455,Patusky,Lisa,J,4/25/1982,Lisa,,ljp455@drexel.edu,Sociology,,Divorced,Non Hispanic,Native,1643 Oxford Street,849 East Victoria Street,233-782-5238,Professor
amh87,Hladio,Annette,M,10/7/1952,Annette,,amh87@drexel.edu,Materials Science and Engineering,,Divorced,Non Hispanic,Native,61 Callahan Way,61 Callahan Way,960-363-5218,Professor
amt53,Tremonte,Ada,M,11/6/1980,Ada,,amt53@drexel.edu,Criminology & Justice Studies,,Single,Hispanic or Latino,Native,2500 Medallion Drive,2500 Medallion Drive,272-770-1806,Professor
arp23,Portner,Anne,R,8/9/1992,Anne,,arp23@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,African American/Black,1108 Slater Street,1108 Slater Street,552-340-1655,Professor
js388,Song,Jihyun,,1/14/1966,Jihyun,,js388@drexel.edu,Communication,,Divorced,Non Hispanic,Native,2632 Jackson Street East,2632 Jackson Street East,748-210-7831,Professor
kbp61,Pelzer,Karen,B,6/10/1954,Karen,,kbp61@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Non Hispanic,African American/Black,1818 Bay Street,1818 Bay Street,905-111-9485,Professor
fkr19,Rapisarda,Francis,K,1/17/1952,Francis,,fkr19@drexel.edu,Physics,,Divorced,Non Hispanic,White,1818 Bay Street,1818 Bay Street,867-454-7169,Professor
fpt25,Temple-West,Frances,P,1/11/1981,Frances,,fpt25@drexel.edu,Materials Science and Engineering,,Widow,Hispanic or Latino,Other,1234 Carmel Street,4540 Phyllis Court,230-163-9988,Professor
skl153,Lippmann,Sarah,K,4/24/1969,Sarah,,skl153@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,White,928 Wright Avenue,928 Wright Avenue,821-830-3842,Professor
js424,Scandura,Jeanne,,4/25/1967,Jeanne,,js424@drexel.edu,Chemistry,,Widow,Non Hispanic,Asian,145 Grau Drive,145 Grau Drive,725-184-6722,Professor
snh21,Hunter-Cuyjet,Sequoyah,N,11/13/1987,Sequoyah,,snh21@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,African American/Black,3072 The Alameda,42223 Edgewood Street,797-210-7734,Professor
fjb69,Barber,Floss,J,6/7/1980,Floss,,fjb69@drexel.edu,Physics,,Widow,Non Hispanic,Other,5938 Laguna Honda Street,5938 Laguna Honda Street,668-939-9748,Professor
wjm193,Mangold,William,J,7/7/1961,William,,wjm193@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Other,468 Raymond Drive,45430 Lauri Lane,844-622-4243,Professor
hgm98,McLaughlin,Heather,G,2/27/1992,Heather,,hgm98@drexel.edu,Biology,,Seperated,Hispanic or Latino,White,47634 Kato Road,3072 The Alameda,264-638-6584,Professor
sac723,Cooper,Scott,A,5/25/1987,Scott,,sac723@drexel.edu,Sociology,,Single,Hispanic or Latino,Other,30451 Servilla Place,30451 Servilla Place,371-494-1740,Professor
dag54,Gillman,Derek,A,10/7/1959,Derek,,dag54@drexel.edu,Materials Science and Engineering,,Divorced,Non Hispanic,African American/Black,6431 Shattuck Avenue,6431 Shattuck Avenue,259-365-6004,Professor
pgm83,McKenna-Cress,Polly,G,4/16/1985,Polly,,pgm83@drexel.edu,Biology,,Single,Non Hispanic,Other,6431 Shattuck Avenue,40902 Ingersoll Terrace,352-325-6853,Professor
dms57,Spratlan,Daniel,M,3/26/1966,Daniel,,dms57@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Hispanic or Latino,Other,152 Holly Court,152 Holly Court,219-529-1840,Professor
sdb95,Bacon,Scott,D,9/20/1988,Scott,,sdb95@drexel.edu,English & Philosophy,,Widow,Non Hispanic,White,637 Laurelwood Circle,637 Laurelwood Circle,701-336-6029,Professor
pjb272,Bailey,Patrick,J,9/28/1956,Patrick,,pjb272@drexel.edu,Chemistry,,Married,Non Hispanic,African American/Black,33655 5th Street,33655 5th Street,530-808-8178,Professor
bw352,White,Brent,,7/27/1971,Brent,,bw352@drexel.edu,Chemistry,,Seperated,Hispanic or Latino,White,125 John Street,1 Portsmouth Road,711-410-9545,Professor
rme101,Erwin,Rosalind,M,6/18/1976,Rosalind,,rme101@drexel.edu,Criminology & Justice Studies,,Married,Non Hispanic,African American/Black,2399 East 14th Street,1870 A Street,232-171-6502,Professor
eaf99,Friedman,Eve,A,5/13/1983,Eve,,eaf99@drexel.edu,Chemistry,,Seperated,Non Hispanic,African American/Black,3318 East Woodbine Road,1987 Boxer Court,252-380-3753,Professor
mcr44,Riley,Madeleine,C,10/27/1994,Madeleine,,mcr44@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,African American/Black,18789 Crane Avenue,18789 Crane Avenue,523-349-1959,Professor
meb79,Beecher,Mark,E,11/10/1980,Mark,,meb79@drexel.edu,Physics,,Single,Non Hispanic,Native,1736 81st Avenue,1736 81st Avenue,242-362-9299,Professor
bk777,Kaminsky,Bruce,,12/15/1995,Bruce,,bk777@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,Other,36043 Soapberry Commons,7237 Wild Currant Way,393-229-7331,Professor
djp14,Pisano,Domenic,J,6/22/1987,Domenic,,djp14@drexel.edu,Biology,,Single,Hispanic or Latino,African American/Black,3905 Lyceum Avenue,3905 Lyceum Avenue,904-900-7684,Professor
gjw68,Wright,Gregory,J,12/27/1981,Gregory,,gjw68@drexel.edu,Physics,,Married,Non Hispanic,African American/Black,129 Grant Street,474 Merritt Avenue,441-791-1801,Professor
kmb74,Banos,Karen,M,4/23/1974,Karen,,kmb74@drexel.edu,Global Studies and Modern Languages,,Single,Non Hispanic,Asian,22618 South Figueroa Street,22618 South Figueroa Street,503-143-9260,Professor
dhf19,Fortune,Dennis,H,9/21/1994,Dennis,,dhf19@drexel.edu,Physics,,Seperated,Hispanic or Latino,African American/Black,22572 Toreador Drive,22572 Toreador Drive,358-867-9868,Professor
laa76,Abruzzo,Luke,A,9/5/1973,Luke,,laa76@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Native,31353 Santa Elena Way,856 Milton Street,636-423-5268,Professor
bmd23,Dilts,Brian,M,8/26/1968,Brian,,bmd23@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,African American/Black,46710 Crawford Street,46710 Crawford Street,587-211-9249,Professor
wlc93,Canfield,Wanda,L,7/2/1971,Wanda,,wlc93@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Hispanic or Latino,White,2014 Clemens Road,2014 Clemens Road,797-692-1059,Professor
rls21,Siler,Rebecca,L,4/8/1991,Rebecca,,rls21@drexel.edu,Mechanical Engineering and Mechanics,,Widow,Non Hispanic,Other,1753 Carswell Court,1753 Carswell Court,805-614-4441,Professor
ka748,Avery,Katy,,10/23/1995,Katy,,ka748@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Non Hispanic,White,4231 Miramonte Way,4231 Miramonte Way,510-409-9637,Professor
cbf976,Farrell,Christopher,B,4/11/1974,Christopher,,cbf976@drexel.edu,Chemistry,,Married,Non Hispanic,Native,260 Rio Del Mar Boulevard,260 Rio Del Mar Boulevard,354-324-6065,Professor
