drexelID,name,action,system,date,time
amh72,Avis Haynesworth,logged-in,Blackboard Learn,2021-02-26,03:00:05
jdh39,John Herreras,logged-in,PuTTY,2021-02-26,03:44:17
sdc86,Steve Coleman,logged-in,PuTTY,2021-02-26,06:29:21
css46,Charles Shelby,logged-in,McGraw-Hill Connect,2021-02-26,07:34:44
gcs56,Gary Schaefer,logged-in,Degree Works,2021-02-26,08:13:45
awr86,Antonio Rivera,logged-in,Degree Works,2021-02-26,08:41:38
rnp49,Robert Park,logged-in,McGraw-Hill Connect,2021-02-26,11:48:04
krp847,Kim Peeler,accessed,Zoom,2021-02-26,12:23:38
jmd73,Joann Dickerson,logged-in,McGraw-Hill Connect,2021-02-26,16:03:02
jdw465,John Woods,logged-in,PuTTY,2021-02-26,16:18:43
pjc267,Pamela Crowley,logged-in,Tux,2021-02-26,18:49:02
jwa32,James Aho,logged-in,Tux,2021-02-26,20:44:01
acd77,Antonio Davidson,logged-in,PuTTY,2021-02-27,00:41:07
bpj51,Becky Jordan,accessed,Zoom,2021-02-27,03:17:27
oja80,Olivia Adkins,logged-in,PuTTY,2021-02-27,04:08:33
rjc589,Robert Carlson,logged-in,Degree Works,2021-02-27,05:36:41
sdb85,Sheila Bailey,logged-in,Tux,2021-02-27,07:25:45
vjb30,Vanessa Brookes,logged-in,Tux,2021-02-27,07:47:13
abg47,Annie Greig,logged-in,PuTTY,2021-02-27,09:23:31
sjm22,Sara Morgan,created-room,Zoom,2021-02-27,10:18:05
cmc25,Christopher Chandler,logged-in,PuTTY,2021-02-27,12:28:36
mme11,Mario Evans,accessed,Zoom,2021-02-27,13:27:49
cbj54,Chad James,logged-in,Blackboard Learn,2021-02-27,16:36:44
gff169,George Factor,logged-in,McGraw-Hill Connect,2021-02-27,20:13:52
wga84,William Audirsch,logged-in,Degree Works,2021-02-27,21:53:22
med13,Melba Dieppa,logged-in,Blackboard Learn,2021-02-27,23:59:35
dgm732,David Mason,logged-in,McGraw-Hill Connect,2021-02-28,00:30:50
lmm96,Lenore May,logged-in,Blackboard Learn,2021-02-28,02:01:45
sgk91,Susan Keith,accessed,Zoom,2021-02-28,03:52:57
mjr18,Marya Ringel,logged-in,Blackboard Learn,2021-02-28,07:44:17
snr561,Susan Rayford,accessed,Zoom,2021-02-28,08:55:10
ptj47,Patrick Jackson,logged-in,Blackboard Learn,2021-02-28,12:39:25
dmb978,Dorothy Blake,logged-in,PuTTY,2021-02-28,13:03:17
abh61,April Hernandez,logged-in,McGraw-Hill Connect,2021-02-28,16:07:05
rjc71,Robert Cooper,logged-in,PuTTY,2021-02-28,18:03:34
tmm42,Timothy Marks,logged-in,Tux,2021-02-28,20:10:41
tjr29,Tonya Roberts,logged-in,McGraw-Hill Connect,2021-02-28,20:11:49
ees39,Eddie Smitley,accessed,Zoom,2021-02-28,22:35:29
lcb143,Lisa Benton,logged-in,Tux,2021-03-01,02:07:56
kkl11,Kayleigh Leftwich,logged-in,McGraw-Hill Connect,2021-03-01,02:18:23
dcm35,Debora Meres,logged-in,Degree Works,2021-03-01,03:39:29
lgh30,Laura Healy,logged-in,Tux,2021-03-01,05:53:09
pes54,Pamela Singley,logged-in,PuTTY,2021-03-01,08:51:16
mjb14,Mertie Ballard,logged-in,Tux,2021-03-01,12:38:06
bsm72,Barbara Morales,logged-in,Blackboard Learn,2021-03-01,15:52:24
lmt61,Lauren Thomas,logged-in,Degree Works,2021-03-01,16:50:39
ldb18,Leslie Bromley,logged-in,Degree Works,2021-03-01,19:04:15
gjv46,George Vallone,logged-in,Tux,2021-03-01,19:49:26
rag56,Richard Gardner,logged-in,Blackboard Learn,2021-03-01,21:31:47
fjw32,Frank Wasserman,logged-in,Tux,2021-03-01,22:23:26
erg20,Ellen Giddens,logged-in,Degree Works,2021-03-01,22:43:12
jrm21,Jason Menn,logged-in,Degree Works,2021-03-01,23:30:54
scd41,Sindy Deboer,logged-in,McGraw-Hill Connect,2021-03-02,02:59:19
srg167,Susan Garramone,logged-in,McGraw-Hill Connect,2021-03-02,06:29:35
rgw46,Robert Ward,logged-in,Degree Works,2021-03-02,08:37:15
crt652,Connie Taylor,logged-in,Degree Works,2021-03-02,09:40:18
ddb32,Darlene Bennett,logged-in,Blackboard Learn,2021-03-02,11:50:37
glv504,Geraldine Vargas,logged-in,McGraw-Hill Connect,2021-03-02,14:28:23
bmm305,Brian Moreno,logged-in,Blackboard Learn,2021-03-02,14:49:39
mtw861,Manuel White,logged-in,Degree Works,2021-03-02,18:38:36
mfl77,Mark Lavoie,logged-in,McGraw-Hill Connect,2021-03-02,19:51:06
mpc327,Mary Callaway,logged-in,PuTTY,2021-03-02,20:16:15
cdp66,Cheryl Peterson,logged-in,Tux,2021-03-02,20:25:13
mfv79,Matthew Vang,created-room,Zoom,2021-03-02,22:20:49
fmh78,Frank Hodes,accessed,Zoom,2021-03-02,23:28:24
jwo383,James Ortiz,logged-in,Blackboard Learn,2021-03-03,02:27:08
mrh17,Monica Herron,logged-in,Degree Works,2021-03-03,03:01:13
wsl32,Wesley Leaf,logged-in,Tux,2021-03-03,06:18:27
elr327,Eric Rios,logged-in,PuTTY,2021-03-03,07:40:29
aac32,Angela Charleston,logged-in,McGraw-Hill Connect,2021-03-03,09:08:04
hbm88,Harold Mittler,logged-in,PuTTY,2021-03-03,11:18:23
fjg20,Frank Galloway,logged-in,McGraw-Hill Connect,2021-03-03,13:37:46
lmg94,Leslie Gregory,logged-in,PuTTY,2021-03-03,15:34:22
crm15,Christopher Mark,logged-in,Degree Works,2021-03-03,18:31:59
jfk67,Jesus Kessler,logged-in,McGraw-Hill Connect,2021-03-03,21:30:01
dks21,Debbie Smith,logged-in,PuTTY,2021-03-04,00:06:49
jdr41,Johnnie Royston,logged-in,PuTTY,2021-03-04,02:52:05
mjb95,Michael Barnard,logged-in,Tux,2021-03-04,05:27:49
bsm15,Bradley Mckeithan,logged-in,Tux,2021-03-04,06:56:22
rpl96,Ralph Luper,logged-in,McGraw-Hill Connect,2021-03-04,09:26:02
mbs31,Mike Shackelford,logged-in,Tux,2021-03-04,09:40:29
dtm30,Danielle Mertes,logged-in,Blackboard Learn,2021-03-04,09:48:00
ldl93,Lucas Lynch,logged-in,PuTTY,2021-03-04,10:34:47
bjw30,Bryan Warmack,accessed,Zoom,2021-03-04,11:54:55
lrm41,Larry Messler,logged-in,PuTTY,2021-03-04,15:16:04
jep10,Joni Patterson,logged-in,PuTTY,2021-03-04,18:00:56
gjs17,Glenn Simmons,logged-in,Degree Works,2021-03-04,18:18:30
eas94,Elizabeth Seacat,logged-in,Blackboard Learn,2021-03-04,20:25:44
wdm433,Willie Martin,logged-in,Blackboard Learn,2021-03-04,22:32:48
mtg53,Matthew Green,logged-in,McGraw-Hill Connect,2021-03-05,01:52:23
art499,Anna Torre,logged-in,Degree Works,2021-03-05,03:56:50
vdb17,Victor Barlow,logged-in,Tux,2021-03-05,04:17:39
tcm83,Thomas Mitchell,logged-in,Blackboard Learn,2021-03-05,04:19:50
eam21,Elinor Maloney,logged-in,Blackboard Learn,2021-03-05,04:51:47
vlr667,Valerie Robinson,logged-in,PuTTY,2021-03-05,06:30:15
rdh81,Ronald Haws,logged-in,PuTTY,2021-03-05,09:41:12
jsi11,Joseph Ibarra,logged-in,Blackboard Learn,2021-03-05,12:30:48
pjt429,Peter Taylor,logged-in,Degree Works,2021-03-05,12:59:24
fas58,Fannie Smith,accessed,Zoom,2021-03-05,16:58:05
jhb52,James Batts,logged-in,McGraw-Hill Connect,2021-03-05,19:35:25
mrs116,Michael Suryan,logged-in,Tux,2021-03-05,23:17:22
cwp59,Carl Pimentel,logged-in,Blackboard Learn,2021-03-06,02:49:29
jhb59,James Bejjani,logged-in,PuTTY,2021-03-06,03:01:27
dgm732,David Mason,logged-in,McGraw-Hill Connect,2021-03-06,05:44:51
mdd223,Marla Day,logged-in,Blackboard Learn,2021-03-06,06:49:21
lsb92,Leslie Brotherson,logged-in,Degree Works,2021-03-06,09:54:37
rml755,Renate Lake,accessed,Zoom,2021-03-06,12:32:30
mmc91,Margaret Cole,logged-in,Blackboard Learn,2021-03-06,13:25:56
cjm84,Carl Moore,logged-in,Blackboard Learn,2021-03-06,17:21:51
djr32,Deborah Rohrbacher,logged-in,McGraw-Hill Connect,2021-03-06,20:56:43
akm361,Anthony Martinez,logged-in,PuTTY,2021-03-06,21:22:20
hgm452,Horace Murray,logged-in,Degree Works,2021-03-07,00:08:34
tem22,Tiffany Meyers,logged-in,Degree Works,2021-03-07,01:35:49
feb74,Frances Bush,logged-in,McGraw-Hill Connect,2021-03-07,02:16:29
ebw13,Edward Welton,accessed,Zoom,2021-03-07,05:02:27
bph81,Bob Holt,logged-in,Tux,2021-03-07,07:51:48
brp40,Bryant Payne,logged-in,Blackboard Learn,2021-03-07,08:13:36
baw75,Brooke White,accessed,Zoom,2021-03-07,10:35:45
sms671,Sarah Swank,logged-in,McGraw-Hill Connect,2021-03-07,12:40:44
llc19,Ladonna Colley,accessed,Zoom,2021-03-07,14:31:39
lse90,Laura Ellis,logged-in,Tux,2021-03-07,15:18:10
jpl27,Judy Lopez,logged-in,Blackboard Learn,2021-03-07,18:39:31
rlc87,Rafael Coney,accessed,Zoom,2021-03-07,20:52:15
rpz42,Ryan Zepeda,logged-in,Degree Works,2021-03-07,22:16:07
gpp80,George Perkins,logged-in,PuTTY,2021-03-08,00:29:15
prn28,Patricia Nixon,accessed,Zoom,2021-03-08,03:59:29
cjh28,Claude Harris,logged-in,Degree Works,2021-03-08,04:06:33
kjg13,Kimberly Griffis,logged-in,Degree Works,2021-03-08,07:44:18
bdf56,Billy Fitzgerald,logged-in,Blackboard Learn,2021-03-08,08:51:37
jbb37,Jewell Belvin,logged-in,McGraw-Hill Connect,2021-03-08,12:01:33
idh61,Ignacio Hamilton,logged-in,Blackboard Learn,2021-03-08,15:40:02
mam40,Mark Motley,logged-in,Degree Works,2021-03-08,17:53:48
alf83,Annie Fowler,logged-in,Blackboard Learn,2021-03-08,19:31:11
ebs12,Eugene Singletary,logged-in,McGraw-Hill Connect,2021-03-08,20:56:32
arg38,Andrew Gable,logged-in,McGraw-Hill Connect,2021-03-08,22:01:35
spb72,Shirley Breaux,logged-in,PuTTY,2021-03-09,00:08:18
nlb24,Nadine Bryant,logged-in,Blackboard Learn,2021-03-09,00:21:11
tdb678,Travis Brown,logged-in,Tux,2021-03-09,00:42:43
rkn19,Ronald Negron,logged-in,PuTTY,2021-03-09,04:28:03
mjs446,Marc Sizemore,logged-in,McGraw-Hill Connect,2021-03-09,06:59:07
hew425,Holly Wille,logged-in,McGraw-Hill Connect,2021-03-09,09:39:02
blw58,Bessie Watkins,logged-in,McGraw-Hill Connect,2021-03-09,11:54:29
jjn40,Judith Nettles,accessed,Zoom,2021-03-09,15:24:08
sdg95,Sheryl Garcia,accessed,Zoom,2021-03-09,16:04:15
hbs37,Harvey Sobers,logged-in,McGraw-Hill Connect,2021-03-09,19:08:31
jtf40,Judy Ferguson,logged-in,PuTTY,2021-03-09,22:27:03
djg41,Donna George,logged-in,Blackboard Learn,2021-03-10,02:26:55
dja55,Dominique Anderson,logged-in,McGraw-Hill Connect,2021-03-10,03:01:10
fth814,Fred Hadnot,logged-in,Blackboard Learn,2021-03-10,03:29:11
mrw38,Marcus Wood,logged-in,Tux,2021-03-10,04:39:20
jja41,Jeffrey Adams,logged-in,McGraw-Hill Connect,2021-03-10,05:48:21
krd70,Kristen Donnell,logged-in,PuTTY,2021-03-10,06:03:22
kmm18,Kathryn Mccord,accessed,Zoom,2021-03-10,06:34:33
tgs974,Timothy Spellman,logged-in,Degree Works,2021-03-10,06:57:27
nel15,Neil Ly,created-room,Zoom,2021-03-10,08:28:02
mjd515,Michael Dollar,accessed,Zoom,2021-03-10,11:27:56
fsj53,Frederick Jackson,logged-in,Blackboard Learn,2021-03-10,15:21:21
rpl45,Robert Lopez,logged-in,Degree Works,2021-03-10,18:26:29
jst90,Jose Thompson,logged-in,Blackboard Learn,2021-03-10,20:59:25
jjw11,James Walker,created-room,Zoom,2021-03-10,23:08:02
ljf17,Larry Flores,logged-in,PuTTY,2021-03-11,02:25:59
hem163,Haydee Mcewen,logged-in,Degree Works,2021-03-11,02:28:43
dcm606,Doris Munson,logged-in,McGraw-Hill Connect,2021-03-11,04:22:45
baj17,Berta Johnson,accessed,Zoom,2021-03-11,07:42:51
bdl25,Bernice Lasiter,accessed,Zoom,2021-03-11,09:40:25
nlc56,Nancy Combs,logged-in,PuTTY,2021-03-11,12:15:08
gcm30,Giselle Micale,logged-in,Tux,2021-03-11,14:00:58
dlh89,Diana Hsu,logged-in,McGraw-Hill Connect,2021-03-11,17:04:42
fjc54,Fabian Chalmers,logged-in,McGraw-Hill Connect,2021-03-11,17:54:18
sjp54,Sam Putnam,accessed,Zoom,2021-03-11,21:26:07
mpo93,Madeline Ortiz,logged-in,PuTTY,2021-03-12,00:48:40
fcf759,Felicia Franklin,logged-in,Degree Works,2021-03-12,03:22:19
mjw346,Molly Ware,logged-in,McGraw-Hill Connect,2021-03-12,04:09:49
wce18,William Edwards,logged-in,Blackboard Learn,2021-03-12,05:20:39
sar89,Sheri Rahn,logged-in,Blackboard Learn,2021-03-12,06:27:20
rwj86,Rosann Johns,logged-in,McGraw-Hill Connect,2021-03-12,07:20:57
jrs24,John Siller,logged-in,Degree Works,2021-03-12,10:26:11
mja293,Michael Abell,accessed,Zoom,2021-03-12,11:41:14
dwh29,Donald Hedgespeth,logged-in,Blackboard Learn,2021-03-12,14:31:13
mto88,Marion Oconnell,accessed,Zoom,2021-03-12,16:32:22
lky31,Loretta Young,logged-in,Blackboard Learn,2021-03-12,17:58:47
kah996,Kerry Hardee,logged-in,McGraw-Hill Connect,2021-03-12,21:20:15
jrs92,Jennifer Stembridge,logged-in,Tux,2021-03-13,01:05:05
dkm89,Donald Mcclean,logged-in,Degree Works,2021-03-13,05:02:27
rwa36,Ronald Ashley,logged-in,Degree Works,2021-03-13,08:31:56
mah411,Maxine Harvey,logged-in,Degree Works,2021-03-13,09:39:50
kpo36,Kevin Ochoa,logged-in,PuTTY,2021-03-13,10:56:09
skp23,Stephanie Pelt,logged-in,Degree Works,2021-03-13,10:58:23
jdm49,Joan Murray,logged-in,Degree Works,2021-03-13,14:10:08
ejr92,Elvin Ramirez,logged-in,McGraw-Hill Connect,2021-03-13,16:18:54
ahf219,Anthony Froneberger,accessed,Zoom,2021-03-13,18:17:17
fva67,Felicia Alvear,logged-in,Blackboard Learn,2021-03-13,20:45:31
fht10,Fredric Taylor,logged-in,McGraw-Hill Connect,2021-03-13,22:22:28
awf22,August Foos,logged-in,Blackboard Learn,2021-03-14,02:02:59
jgs795,Joel Shelley,logged-in,PuTTY,2021-03-14,02:28:23
erg20,Ellen Giddens,logged-in,Tux,2021-03-14,05:17:29
rai389,Ryan Iwanowski,logged-in,PuTTY,2021-03-14,07:33:25
mjc47,Marian Cunningham,logged-in,Tux,2021-03-14,09:40:35
swk99,Sebastian Kenoyer,logged-in,Blackboard Learn,2021-03-14,10:46:10
lmd56,Linda Dorval,logged-in,Degree Works,2021-03-14,11:36:23
mwc45,Michael Collier,logged-in,Degree Works,2021-03-14,11:54:46
arp13,Adam Powless,logged-in,McGraw-Hill Connect,2021-03-14,13:21:01
jvr706,Jose Richardson,logged-in,Tux,2021-03-14,16:20:29
jcf81,Joseph Foster,logged-in,Degree Works,2021-03-14,18:50:21
jhh193,Jimmy Hamm,logged-in,Tux,2021-03-14,21:50:19
jca32,Jessica Arias,logged-in,Degree Works,2021-03-15,00:27:59
feb27,Fred Boehmer,logged-in,Blackboard Learn,2021-03-15,02:24:18
lbh67,Linda Hauman,logged-in,Blackboard Learn,2021-03-15,04:58:51
mjl24,Michael Lehmberg,logged-in,PuTTY,2021-03-15,06:58:19
lsp12,Len Parker,logged-in,Degree Works,2021-03-15,08:26:46
bsh70,Bernice Hankins,logged-in,McGraw-Hill Connect,2021-03-15,11:39:48
mra961,Michelle Aragon,logged-in,Blackboard Learn,2021-03-15,12:15:29
sjg93,Stephen Green,created-room,Zoom,2021-03-15,12:17:26
wde693,William Eargle,logged-in,McGraw-Hill Connect,2021-03-15,15:49:56
rrr59,Rey Robbins,logged-in,McGraw-Hill Connect,2021-03-15,18:39:10
mch57,Matthew Hepner,logged-in,Degree Works,2021-03-15,19:25:56
acm17,Aimee Morrison,accessed,Zoom,2021-03-15,21:54:50
jpg842,Joshua Greene,logged-in,Blackboard Learn,2021-03-15,22:23:44
ctr79,Christine Richter,logged-in,Degree Works,2021-03-16,00:49:02
vak90,Vera Kovar,logged-in,Degree Works,2021-03-16,03:53:04
akb13,Angelo Barnett,accessed,Zoom,2021-03-16,07:49:28
jbm56,John Millar,logged-in,McGraw-Hill Connect,2021-03-16,08:56:58
vll26,Virgil Lewis,logged-in,Degree Works,2021-03-16,12:20:13
csq84,Cristina Qualls,logged-in,Blackboard Learn,2021-03-16,15:32:47
cjg81,Christian Golden,logged-in,PuTTY,2021-03-16,18:22:36
fdm29,Frank Melton,logged-in,Tux,2021-03-16,20:25:13
jff90,Jacob Fortner,logged-in,Degree Works,2021-03-16,23:04:05
jcm55,Joey Mode,logged-in,PuTTY,2021-03-17,00:29:06
tse98,Tracy England,logged-in,McGraw-Hill Connect,2021-03-17,00:33:25
nfr41,Natalie Ramos,accessed,Zoom,2021-03-17,02:40:18
jch84,James Heggie,logged-in,McGraw-Hill Connect,2021-03-17,06:17:28
lks97,Linda Silvers,logged-in,Blackboard Learn,2021-03-17,07:14:53
jgj52,Jennifer Johnston,accessed,Zoom,2021-03-17,10:00:38
ids513,Inez Shipley,created-room,Zoom,2021-03-17,13:46:56
mjt455,Michael Turner,logged-in,PuTTY,2021-03-17,16:18:09
djr67,Donald Ricketts,logged-in,Tux,2021-03-17,18:44:41
wcp843,Willie Petty,accessed,Zoom,2021-03-17,20:53:42
pll55,Pamela Luke,logged-in,Blackboard Learn,2021-03-18,00:18:37
cst34,Carrie Tyson,logged-in,Degree Works,2021-03-18,00:43:09
tem22,Tiffany Meyers,logged-in,McGraw-Hill Connect,2021-03-18,02:22:59
gjr46,George Ruhlin,created-room,Zoom,2021-03-18,05:44:49
rpj85,Rosa Johnson,accessed,Zoom,2021-03-18,08:05:41
jrr41,Julia Rodriguez,accessed,Zoom,2021-03-18,11:18:00
rmb73,Richard Burgher,created-room,Zoom,2021-03-18,13:36:56
sss78,Sandra Schroepfer,logged-in,Degree Works,2021-03-18,14:32:04
maw99,Monica Walker,logged-in,Blackboard Learn,2021-03-18,15:33:23
mrw73,Mattie Wilburn,logged-in,McGraw-Hill Connect,2021-03-18,18:35:57
jaf72,Judith Fuller,logged-in,Tux,2021-03-18,19:19:54
svd61,Sally Davis,logged-in,Tux,2021-03-18,19:57:10
feg422,Frank Ginder,logged-in,Tux,2021-03-18,22:32:43
sep32,Shirley Pagel,logged-in,PuTTY,2021-03-18,22:39:27
ddm75,Daniel Milburn,logged-in,Blackboard Learn,2021-03-18,23:54:40
dab19,Denise Brakefield,logged-in,McGraw-Hill Connect,2021-03-19,02:34:01
gep85,George Pace,accessed,Zoom,2021-03-19,06:21:45
sjp58,Shane Pipkin,logged-in,Tux,2021-03-19,09:19:30
cjf11,Corey Fernandez,accessed,Zoom,2021-03-19,12:55:36
tph16,Tracy Henderson,logged-in,McGraw-Hill Connect,2021-03-19,13:24:56
kkw42,Kenneth Willis,logged-in,Degree Works,2021-03-19,17:14:31
gmc315,Goldie Catania,logged-in,McGraw-Hill Connect,2021-03-19,20:12:09
pes40,Philip Shade,logged-in,Tux,2021-03-19,21:37:47
jbr78,Jonathan Rodriguez,logged-in,McGraw-Hill Connect,2021-03-20,00:31:30
csr84,Crystal Reed,logged-in,McGraw-Hill Connect,2021-03-20,02:21:40
sbs92,Susan Smothers,accessed,Zoom,2021-03-20,04:34:56
fdl65,Fred Lowery,logged-in,PuTTY,2021-03-20,05:51:35
dar75,Deborah Roe,logged-in,McGraw-Hill Connect,2021-03-20,08:36:06
cmh55,Carol Husar,logged-in,Tux,2021-03-20,10:45:45
rae81,Ramon Edwards,created-room,Zoom,2021-03-20,14:23:39
lmb252,Larry Bell,logged-in,Tux,2021-03-20,17:55:22
sdr84,Shane Rutledge,logged-in,Blackboard Learn,2021-03-20,20:52:52
dts14,Donald Stott,logged-in,Blackboard Learn,2021-03-20,23:33:06
rdt80,Robert Thompson,logged-in,Tux,2021-03-21,01:12:59
gcl88,Grover Leslie,logged-in,Degree Works,2021-03-21,02:51:55
njw97,Nancy Wilson,created-room,Zoom,2021-03-21,05:02:22
mpm46,Margery Mcdowell,accessed,Zoom,2021-03-21,06:14:20
rtm64,Rodney Mccloud,logged-in,Tux,2021-03-21,07:36:32
jjp85,Joshua Perry,logged-in,Degree Works,2021-03-21,07:54:07
shg66,Steven Goff,logged-in,Blackboard Learn,2021-03-21,10:38:50
klw276,Kerry Wilson,logged-in,Blackboard Learn,2021-03-21,11:30:47
nsb44,Nichole Bennett,accessed,Zoom,2021-03-21,13:58:40
ara95,Anita Albert,logged-in,PuTTY,2021-03-21,16:48:12
mtb112,Maggie Baird,logged-in,Blackboard Learn,2021-03-21,18:51:58
nss91,Naomi Simmons,accessed,Zoom,2021-03-21,18:56:48
jpc691,James Curi,logged-in,Degree Works,2021-03-21,21:45:34
dgk334,David Klinger,logged-in,McGraw-Hill Connect,2021-03-21,23:48:22
jvo26,Julia Oconnor,logged-in,Blackboard Learn,2021-03-22,03:20:28
tbm65,Trenton Mudd,logged-in,Blackboard Learn,2021-03-22,05:36:15
neh33,Natalie Halbert,logged-in,Degree Works,2021-03-22,05:39:17
kad54,Kirk Dewitt,logged-in,Blackboard Learn,2021-03-22,08:21:28
lda60,Leonard Alonso,logged-in,Blackboard Learn,2021-03-22,10:47:56
bld215,Brenda Delarosa,accessed,Zoom,2021-03-22,12:13:52
rtd80,Richard Dias,logged-in,Degree Works,2021-03-22,14:52:32
jcp56,Jack Phillips,logged-in,PuTTY,2021-03-22,18:30:06
aln30,Abraham Neeley,logged-in,McGraw-Hill Connect,2021-03-22,20:58:20
sgn67,Shirley Norgaard,created-room,Zoom,2021-03-23,00:19:06
edr78,Elizabeth Rodriguez,logged-in,McGraw-Hill Connect,2021-03-23,01:44:40
mer956,Melanie Richey,logged-in,Degree Works,2021-03-23,03:37:22
tmm96,Thelma Miller,logged-in,Tux,2021-03-23,06:27:30
ebg66,Eric Gray,logged-in,Degree Works,2021-03-23,10:21:14
djr20,David Reynolds,logged-in,Blackboard Learn,2021-03-23,11:20:55
dmg342,Dawn Gladden,logged-in,PuTTY,2021-03-23,11:42:53
mkh91,Michael Haney,logged-in,Blackboard Learn,2021-03-23,15:39:03
rpw444,Robert Wentz,logged-in,McGraw-Hill Connect,2021-03-23,16:58:23
etl36,Emmett Laughary,logged-in,Blackboard Learn,2021-03-23,17:31:55
ddb172,Darlene Becnel,logged-in,Tux,2021-03-23,19:10:59
brm45,Bryan Monroe,logged-in,PuTTY,2021-03-23,22:47:38
lgs12,Laura Self,accessed,Zoom,2021-03-24,01:16:18
jjw387,Jarrett Watkins,accessed,Zoom,2021-03-24,04:15:35
asc71,Amanda Caldwell,logged-in,Degree Works,2021-03-24,07:08:06
ptm42,Peter Mast,logged-in,Degree Works,2021-03-24,08:51:31
mjb74,Malcolm Batie,logged-in,Degree Works,2021-03-24,09:39:48
jlh39,Jonathan Higgins,logged-in,Blackboard Learn,2021-03-24,10:17:36
lmc889,Lisa Cruz,created-room,Zoom,2021-03-24,11:25:49
mmw748,Michael Woodhouse,logged-in,Degree Works,2021-03-24,13:36:00
mac38,Melissa Coleman,logged-in,Blackboard Learn,2021-03-24,14:48:02
rdl53,Ronald Libby,accessed,Zoom,2021-03-24,17:07:10
rjw32,Robert Williams,logged-in,McGraw-Hill Connect,2021-03-24,19:53:09
aqs482,Armando Schott,logged-in,Tux,2021-03-24,22:51:24
sla20,Stephen Aikens,logged-in,Degree Works,2021-03-24,23:12:33
ppt43,Patti Thomas,accessed,Zoom,2021-03-25,03:05:26
dwh287,Daniel Hammond,logged-in,Blackboard Learn,2021-03-25,03:35:17
bfb76,Bradley Behrens,logged-in,Blackboard Learn,2021-03-25,06:46:26
bmn20,Barbara Norman,logged-in,Tux,2021-03-25,09:52:49
rpr56,Robert Redd,logged-in,McGraw-Hill Connect,2021-03-25,12:15:05
apr90,Antoinette Robinson,accessed,Zoom,2021-03-25,14:29:32
ysv85,Yvonne Valdez,accessed,Zoom,2021-03-25,17:04:27
ekh39,Edward Hall,logged-in,Tux,2021-03-25,19:25:46
cjw45,Chris Wilson,logged-in,PuTTY,2021-03-25,22:45:07
alr908,Arlene Ramey,accessed,Zoom,2021-03-26,02:21:05
kts71,Kerry Sears,logged-in,PuTTY,2021-03-26,02:39:28
mra961,Michelle Aragon,logged-in,McGraw-Hill Connect,2021-03-26,03:53:07
rdg15,Ruth Garey,logged-in,Degree Works,2021-03-26,04:21:01
tkr11,Tonya Roy,logged-in,PuTTY,2021-03-26,05:51:03
jkl34,Jacquelyn Larzazs,logged-in,Degree Works,2021-03-26,09:49:23
jla17,John Alcazar,created-room,Zoom,2021-03-26,10:12:08
dwm22,Douglas Money,logged-in,Degree Works,2021-03-26,11:45:47
ctb74,Caroline Beam,logged-in,Tux,2021-03-26,13:43:41
eml67,Eric Lindsay,logged-in,Tux,2021-03-26,16:17:25
pcl31,Peter Leclair,logged-in,PuTTY,2021-03-26,18:36:56
adb761,Armando Brooks,created-room,Zoom,2021-03-26,18:58:47
mmt46,Mona Todd,logged-in,Blackboard Learn,2021-03-26,20:05:45
jgg93,Jeannie Gianotti,logged-in,Tux,2021-03-26,20:38:29
dkr29,Dawn Richards,logged-in,Degree Works,2021-03-27,00:16:59
drd76,David Devenport,logged-in,McGraw-Hill Connect,2021-03-27,02:37:34
hdg77,Henry Gray,logged-in,McGraw-Hill Connect,2021-03-27,06:33:27
krm97,Kai Morrow,logged-in,McGraw-Hill Connect,2021-03-27,10:29:52
amp385,Alice Petitjean,logged-in,PuTTY,2021-03-27,11:14:42
bvb77,Bianca Bringle,logged-in,Tux,2021-03-27,11:50:24
mmw58,Meredith Williams,logged-in,Tux,2021-03-27,14:59:20
ept36,Elin Thruston,created-room,Zoom,2021-03-27,17:31:02
sgr41,Sharon Ransom,logged-in,Blackboard Learn,2021-03-27,20:05:28
mbk517,Marcus Key,logged-in,Blackboard Learn,2021-03-27,23:43:51
meh304,Mark Harris,accessed,Zoom,2021-03-27,23:59:38
fcc27,Frank Cassidy,logged-in,Degree Works,2021-03-28,02:45:02
bch65,Barbara Huss,logged-in,McGraw-Hill Connect,2021-03-28,06:32:00
pbs24,Pam Smith,logged-in,PuTTY,2021-03-28,07:18:55
sst11,Susan Tables,logged-in,Tux,2021-03-28,09:44:05
tvs42,Tasha Stafford,logged-in,McGraw-Hill Connect,2021-03-28,09:59:35
pmb94,Patricia Beacom,logged-in,McGraw-Hill Connect,2021-03-28,13:56:03
las93,Lillie Smith,accessed,Zoom,2021-03-28,15:27:58
jab704,Julia Blakley,logged-in,McGraw-Hill Connect,2021-03-28,16:58:12
wjg82,Willie Gore,accessed,Zoom,2021-03-28,18:33:49
ljc442,Lora Cruz,logged-in,Blackboard Learn,2021-03-28,21:37:07
aat64,Alma Tidwell,logged-in,PuTTY,2021-03-29,01:08:49
