drexelID,name,action,location,date,time
krm422,Keith Murawski,scanned in to,Drexel Recreation Center,2021-04-08,05:26:44
edm42,Edward Miller,scanned in to,Drexel Recreation Center,2021-04-08,07:51:12
cjb175,Catherine Bess,scanned in to,Drexel Recreation Center,2021-04-08,11:49:28
rmr30,Ruby Rutherford,scanned in to,Drexel Recreation Center,2021-04-08,13:33:58
jtl88,James Linares,scanned in to,Drexel Recreation Center,2021-04-08,14:07:52
kwc13,Keith Christensen,scanned in to,Drexel Recreation Center,2021-04-08,17:39:37
snn57,Stephen Nagle,scanned in to,Drexel Recreation Center,2021-04-08,19:55:38
atm777,Alejandro Martinez,scanned in to,Drexel Recreation Center,2021-04-08,20:07:36
cvh259,Christine Hassinger,scanned in to,Drexel Recreation Center,2021-04-08,22:19:50
lms69,Lawrence Surface,scanned in to,Drexel Recreation Center,2021-04-09,01:59:17
gmg64,Gretchen Gassoway,scanned in to,Drexel Recreation Center,2021-04-09,04:45:08
kcq61,Kevin Quinn,scanned in to,Drexel Recreation Center,2021-04-09,05:13:48
jbj47,John Jackson,scanned in to,Drexel Recreation Center,2021-04-09,07:47:44
ess19,Eileen Silva,scanned in to,Drexel Recreation Center,2021-04-09,09:55:27
brw48,Brandy Weathers,scanned in to,Drexel Recreation Center,2021-04-09,13:50:02
qkm41,Quinton Muncy,scanned in to,Drexel Recreation Center,2021-04-09,17:49:30
jdl30,Jesus Lee,scanned in to,Drexel Recreation Center,2021-04-09,21:27:02
rmd50,Reginald Dalton,scanned in to,Drexel Recreation Center,2021-04-10,00:06:01
mwf12,Myron Frohman,scanned in to,Drexel Recreation Center,2021-04-10,03:59:55
sjp549,Shonda Pittman,scanned in to,Drexel Recreation Center,2021-04-10,06:59:09
djs76,Dennis Shelton,scanned in to,Drexel Recreation Center,2021-04-10,10:01:53
mpr38,Mary Robinson,scanned in to,Drexel Recreation Center,2021-04-10,12:37:56
rjg50,Rick Greenwood,scanned in to,Drexel Recreation Center,2021-04-10,16:07:51
mcs894,Mildred Smith,scanned in to,Drexel Recreation Center,2021-04-10,17:46:36
cjb26,Charles Brewer,scanned in to,Drexel Recreation Center,2021-04-10,18:31:37
cch44,Christopher Hull,scanned in to,Drexel Recreation Center,2021-04-10,21:05:56
wjh618,Walter Hamilton,scanned in to,Drexel Recreation Center,2021-04-10,22:39:36
jjm52,Joshua Merritt,scanned in to,Drexel Recreation Center,2021-04-11,00:08:31
dcs68,Doreen Sullivan,scanned in to,Drexel Recreation Center,2021-04-11,03:44:45
dbs849,Dena Strefeler,scanned in to,Drexel Recreation Center,2021-04-11,05:48:23
mtl24,Mary Lyle,scanned in to,Drexel Recreation Center,2021-04-11,08:49:41
brc30,Betty Callaway,scanned in to,Drexel Recreation Center,2021-04-11,10:24:06
jjc53,John Chiarini,scanned in to,Drexel Recreation Center,2021-04-11,10:51:35
djd469,Daniel Dunn,scanned in to,Drexel Recreation Center,2021-04-11,14:05:31
hrm838,Harvey Murphy,scanned in to,Drexel Recreation Center,2021-04-11,15:24:28
tsp37,Toni Powers,scanned in to,Drexel Recreation Center,2021-04-11,18:00:06
mak32,Marjorie Kane,scanned in to,Drexel Recreation Center,2021-04-11,19:40:39
scj90,Sadie Johnson,scanned in to,Drexel Recreation Center,2021-04-11,21:27:07
jdp775,Jennifer Prewitt,scanned in to,Drexel Recreation Center,2021-04-11,21:37:55
lnh97,Lashawna Hernandez,scanned in to,Drexel Recreation Center,2021-04-11,21:40:19
lmd334,Lisa Daniels,scanned in to,Drexel Recreation Center,2021-04-12,01:06:35
rtw41,Rose Walker,scanned in to,Drexel Recreation Center,2021-04-12,01:16:44
jah34,Joseph Hughes,scanned in to,Drexel Recreation Center,2021-04-12,04:16:07
acc95,Angelo Clarke,scanned in to,Drexel Recreation Center,2021-04-12,04:34:05
ljj72,Laura Jones,scanned in to,Drexel Recreation Center,2021-04-12,05:37:25
ipl37,Irma Lewison,scanned in to,Drexel Recreation Center,2021-04-12,09:33:30
jcr37,Judy Rodriguez,scanned in to,Drexel Recreation Center,2021-04-12,12:57:32
cwg11,Carl Garcia,scanned in to,Drexel Recreation Center,2021-04-12,14:48:47
hdg77,Henry Gray,scanned in to,Drexel Recreation Center,2021-04-12,18:47:14
wrf75,William Furman,scanned in to,Drexel Recreation Center,2021-04-12,20:28:04
rte18,Rosie Ellison,scanned in to,Drexel Recreation Center,2021-04-13,00:14:10
mcr55,Megan Robison,scanned in to,Drexel Recreation Center,2021-04-13,02:22:57
drh94,David Hunsucker,scanned in to,Drexel Recreation Center,2021-04-13,06:18:51
lrj613,Leonard Jehlicka,scanned in to,Drexel Recreation Center,2021-04-13,08:26:34
lmr46,Loretta Reeves,scanned in to,Drexel Recreation Center,2021-04-13,10:42:31
ljc65,Lydia Coryell,scanned in to,Drexel Recreation Center,2021-04-13,11:58:14
vrs50,Veronica Scott,scanned in to,Drexel Recreation Center,2021-04-13,12:03:28
mcr10,Marilyn Robinson,scanned in to,Drexel Recreation Center,2021-04-13,14:14:12
dja42,Danny Adams,scanned in to,Drexel Recreation Center,2021-04-13,17:12:46
nma28,Nancy Anderson,scanned in to,Drexel Recreation Center,2021-04-13,19:03:29
hjn14,Hong Nelson,scanned in to,Drexel Recreation Center,2021-04-13,20:07:35
ljr14,Lois Rowe,scanned in to,Drexel Recreation Center,2021-04-13,20:14:08
llo20,Larae Olson,scanned in to,Drexel Recreation Center,2021-04-13,22:12:29
gwb95,Gerald Barnes,scanned in to,Drexel Recreation Center,2021-04-13,23:54:13
rmi45,Robert Ikenberry,scanned in to,Drexel Recreation Center,2021-04-14,03:01:57
kbg19,Karen Gouty,scanned in to,Drexel Recreation Center,2021-04-14,04:26:33
blo94,Bud Oneal,scanned in to,Drexel Recreation Center,2021-04-14,06:00:32
cjd35,Curtis Durham,scanned in to,Drexel Recreation Center,2021-04-14,06:02:45
yph78,Yvonne Haag,scanned in to,Drexel Recreation Center,2021-04-14,06:58:12
fkw83,Faye Williams,scanned in to,Drexel Recreation Center,2021-04-14,10:34:08
avd53,Anna Davis,scanned in to,Drexel Recreation Center,2021-04-14,13:03:32
mgc51,Marc Cornelius,scanned in to,Drexel Recreation Center,2021-04-14,13:46:45
dsk74,Damon Keith,scanned in to,Drexel Recreation Center,2021-04-14,17:03:08
dtb75,David Blankenship,scanned in to,Drexel Recreation Center,2021-04-14,18:51:34
hsc82,Hilda Camper,scanned in to,Drexel Recreation Center,2021-04-14,20:19:26
mjl67,Michael Larson,scanned in to,Drexel Recreation Center,2021-04-14,23:53:56
mgd95,Michael Davis,scanned in to,Drexel Recreation Center,2021-04-15,00:10:39
cjp91,Curtis Partida,scanned in to,Drexel Recreation Center,2021-04-15,02:30:31
ljr14,Lois Rowe,scanned in to,Drexel Recreation Center,2021-04-15,03:47:07
pct69,Penny Thompson,scanned in to,Drexel Recreation Center,2021-04-15,05:59:21
glg68,Gail Gulbrandsen,scanned in to,Drexel Recreation Center,2021-04-15,06:26:49
slb503,Sandra Brown,scanned in to,Drexel Recreation Center,2021-04-15,06:57:45
vsa444,Vivian Angell,scanned in to,Drexel Recreation Center,2021-04-15,09:57:19
dmf505,Donald Fox,scanned in to,Drexel Recreation Center,2021-04-15,11:45:33
dck35,David Kingsbury,scanned in to,Drexel Recreation Center,2021-04-15,15:27:25
jcb69,Jason Barnett,scanned in to,Drexel Recreation Center,2021-04-15,16:05:43
ajc42,Alex Cahoon,scanned in to,Drexel Recreation Center,2021-04-15,18:04:49
cyj43,Carol Johnson,scanned in to,Drexel Recreation Center,2021-04-15,19:44:29
hsk46,Helen King,scanned in to,Drexel Recreation Center,2021-04-15,21:42:40
jjl46,Junior Littlejohn,scanned in to,Drexel Recreation Center,2021-04-15,22:36:34
pst68,Pamela Talley,scanned in to,Drexel Recreation Center,2021-04-16,00:18:15
pam693,Peggy Mackey,scanned in to,Drexel Recreation Center,2021-04-16,03:19:43
bll921,Beverly Lozano,scanned in to,Drexel Recreation Center,2021-04-16,04:57:13
mjp174,Mark Perry,scanned in to,Drexel Recreation Center,2021-04-16,08:47:59
jvp80,Judith Pearce,scanned in to,Drexel Recreation Center,2021-04-16,10:25:06
dba15,Dennis Addison,scanned in to,Drexel Recreation Center,2021-04-16,11:12:37
tlw62,Teresa Walton,scanned in to,Drexel Recreation Center,2021-04-16,13:18:00
ckg345,Cynthia Goud,scanned in to,Drexel Recreation Center,2021-04-16,15:33:58
nms86,Nettie Song,scanned in to,Drexel Recreation Center,2021-04-16,17:13:01
mkh91,Michael Haney,scanned in to,Drexel Recreation Center,2021-04-16,18:29:09
bjw817,Ben Wolfe,scanned in to,Drexel Recreation Center,2021-04-16,21:52:39
mam26,Mercedes Mcdonald,scanned in to,Drexel Recreation Center,2021-04-17,01:23:49
mps193,Maria Smith,scanned in to,Drexel Recreation Center,2021-04-17,02:53:26
skt31,Sylvia Turner,scanned in to,Drexel Recreation Center,2021-04-17,06:19:57
kec50,Kim Conboy,scanned in to,Drexel Recreation Center,2021-04-17,08:21:02
jjc25,Jordan Cowgill,scanned in to,Drexel Recreation Center,2021-04-17,11:34:55
tjr29,Tonya Roberts,scanned in to,Drexel Recreation Center,2021-04-17,11:55:46
slb503,Sandra Brown,scanned in to,Drexel Recreation Center,2021-04-17,14:03:03
jjg46,James Graham,scanned in to,Drexel Recreation Center,2021-04-17,14:56:06
jsd73,Jennifer Dunleavy,scanned in to,Drexel Recreation Center,2021-04-17,17:07:43
wms28,Walter Stewart,scanned in to,Drexel Recreation Center,2021-04-17,18:44:42
jkb35,Jorge Bruley,scanned in to,Drexel Recreation Center,2021-04-17,22:43:27
yom64,Yolanda Martinez,scanned in to,Drexel Recreation Center,2021-04-18,01:22:54
lpr99,Loyd Reese,scanned in to,Drexel Recreation Center,2021-04-18,02:10:14
drb19,Dan Bennett,scanned in to,Drexel Recreation Center,2021-04-18,02:14:22
kff466,Kim Fowler,scanned in to,Drexel Recreation Center,2021-04-18,03:39:50
dcb82,Diana Bica,scanned in to,Drexel Recreation Center,2021-04-18,07:08:52
cmy12,Cheryl Youngs,scanned in to,Drexel Recreation Center,2021-04-18,08:48:05
jhr29,John Reed,scanned in to,Drexel Recreation Center,2021-04-18,12:29:50
maw56,Mary White,scanned in to,Drexel Recreation Center,2021-04-18,16:14:05
eas22,Erwin Stevens,scanned in to,Drexel Recreation Center,2021-04-18,17:21:22
dkd844,Douglas Davis,scanned in to,Drexel Recreation Center,2021-04-18,18:00:38
ans926,Alex Smith,scanned in to,Drexel Recreation Center,2021-04-18,20:42:32
njt10,Nicholas Thomas,scanned in to,Drexel Recreation Center,2021-04-19,00:06:15
rdo98,Roselle Oshiro,scanned in to,Drexel Recreation Center,2021-04-19,03:45:54
rdg84,Ramona Gerdes,scanned in to,Drexel Recreation Center,2021-04-19,05:50:28
rwm37,Ryan Manning,scanned in to,Drexel Recreation Center,2021-04-19,07:07:36
slh582,Shanna Herrera,scanned in to,Drexel Recreation Center,2021-04-19,08:58:59
jjb248,Joseph Burkett,scanned in to,Drexel Recreation Center,2021-04-19,10:12:55
cbb79,Cheryl Bernstein,scanned in to,Drexel Recreation Center,2021-04-19,13:06:54
djr87,Duane Rice,scanned in to,Drexel Recreation Center,2021-04-19,15:38:46
jed16,Joan Douglas,scanned in to,Drexel Recreation Center,2021-04-19,18:44:21
afs732,Archie Smith,scanned in to,Drexel Recreation Center,2021-04-19,19:55:56
cll69,Clifford Lopez,scanned in to,Drexel Recreation Center,2021-04-19,20:35:08
rbb68,Robert Barnett,scanned in to,Drexel Recreation Center,2021-04-19,21:46:49
glv504,Geraldine Vargas,scanned in to,Drexel Recreation Center,2021-04-20,01:03:56
eec549,Erica Connolly,scanned in to,Drexel Recreation Center,2021-04-20,04:32:37
ddf562,Dorothy Fulton,scanned in to,Drexel Recreation Center,2021-04-20,08:26:38
bls73,Brandi Stinser,scanned in to,Drexel Recreation Center,2021-04-20,09:03:54
hsm758,Huong Moore,scanned in to,Drexel Recreation Center,2021-04-20,10:31:05
sms22,Sharon Shay,scanned in to,Drexel Recreation Center,2021-04-20,12:53:12
gjh63,Gerald Hall,scanned in to,Drexel Recreation Center,2021-04-20,14:20:24
rjn48,Ross Noble,scanned in to,Drexel Recreation Center,2021-04-20,14:59:25
mef628,Marlene Franco,scanned in to,Drexel Recreation Center,2021-04-20,16:46:44
shm33,Steven Mccraney,scanned in to,Drexel Recreation Center,2021-04-20,18:39:05
meb11,Melony Brubaker,scanned in to,Drexel Recreation Center,2021-04-20,22:19:26
jtr59,Jeremy Rodriquez,scanned in to,Drexel Recreation Center,2021-04-20,22:30:37
bdl30,Bernadette Langdon,scanned in to,Drexel Recreation Center,2021-04-21,00:16:58
skl76,Sabrina Lehmann,scanned in to,Drexel Recreation Center,2021-04-21,00:21:53
ads407,Angel Stone,scanned in to,Drexel Recreation Center,2021-04-21,00:56:52
err22,Esther Reyna,scanned in to,Drexel Recreation Center,2021-04-21,02:32:56
djh32,Dale Hall,scanned in to,Drexel Recreation Center,2021-04-21,05:49:00
wde693,William Eargle,scanned in to,Drexel Recreation Center,2021-04-21,09:32:02
jkw82,James Walko,scanned in to,Drexel Recreation Center,2021-04-21,10:51:03
srs36,Silas Scowden,scanned in to,Drexel Recreation Center,2021-04-21,12:23:54
jed59,John Duncan,scanned in to,Drexel Recreation Center,2021-04-21,15:27:57
jkl714,Jimmy Lam,scanned in to,Drexel Recreation Center,2021-04-21,18:37:10
bsm69,Brian Marchand,scanned in to,Drexel Recreation Center,2021-04-21,22:08:58
jkl12,Jennie Lira,scanned in to,Drexel Recreation Center,2021-04-21,23:13:35
jlm23,Juan Meyers,scanned in to,Drexel Recreation Center,2021-04-22,00:38:11
mgm90,Michel Mitchell,scanned in to,Drexel Recreation Center,2021-04-22,03:33:35
pmb59,Perry Bergman,scanned in to,Drexel Recreation Center,2021-04-22,04:28:46
rrh91,Ronald Handy,scanned in to,Drexel Recreation Center,2021-04-22,07:52:43
ctl79,Charles Lovelace,scanned in to,Drexel Recreation Center,2021-04-22,08:45:14
wcm43,William Miguel,scanned in to,Drexel Recreation Center,2021-04-22,11:06:42
mpq33,Mark Quinones,scanned in to,Drexel Recreation Center,2021-04-22,11:35:55
mmh33,Martha Hufford,scanned in to,Drexel Recreation Center,2021-04-22,11:54:09
gjt43,George Thompson,scanned in to,Drexel Recreation Center,2021-04-22,15:22:08
aln619,Amanda Nystrom,scanned in to,Drexel Recreation Center,2021-04-22,18:17:25
kjs86,Kristen Sullivan,scanned in to,Drexel Recreation Center,2021-04-22,19:39:18
sjg75,Sarah Gentner,scanned in to,Drexel Recreation Center,2021-04-22,22:53:11
lmb85,Lolita Board,scanned in to,Drexel Recreation Center,2021-04-23,01:25:30
jmn37,Jennifer Nowak,scanned in to,Drexel Recreation Center,2021-04-23,05:20:21
klr82,Kevin Rogers,scanned in to,Drexel Recreation Center,2021-04-23,07:17:59
bpk323,Bernardina Kershner,scanned in to,Drexel Recreation Center,2021-04-23,09:55:21
rsg72,Rita Graves,scanned in to,Drexel Recreation Center,2021-04-23,11:48:36
mpo93,Madeline Ortiz,scanned in to,Drexel Recreation Center,2021-04-23,15:36:37
pdp27,Patricia Powell,scanned in to,Drexel Recreation Center,2021-04-23,18:33:39
bjj40,Brian Johnson,scanned in to,Drexel Recreation Center,2021-04-23,19:12:02
dtc58,Donnie Cantrell,scanned in to,Drexel Recreation Center,2021-04-23,19:54:49
ljd11,Linda Drews,scanned in to,Drexel Recreation Center,2021-04-23,22:33:50
ljm68,Lena Martin,scanned in to,Drexel Recreation Center,2021-04-23,23:41:51
mbs35,Meagan Stratton,scanned in to,Drexel Recreation Center,2021-04-24,00:26:31
teh765,Tony Hudson,scanned in to,Drexel Recreation Center,2021-04-24,03:41:28
jrg138,Jennifer Gomez,scanned in to,Drexel Recreation Center,2021-04-24,07:01:13
rbe72,Robert Eichelberger,scanned in to,Drexel Recreation Center,2021-04-24,09:46:15
cdg289,Clara Goodman,scanned in to,Drexel Recreation Center,2021-04-24,11:49:26
mtb88,Mary Barker,scanned in to,Drexel Recreation Center,2021-04-24,12:00:08
bls73,Brandi Stinser,scanned in to,Drexel Recreation Center,2021-04-24,14:46:13
jcm33,Jody Moscoso,scanned in to,Drexel Recreation Center,2021-04-24,17:05:55
jau81,Jimmy Unknow,scanned in to,Drexel Recreation Center,2021-04-24,20:25:28
jap49,Joyce Polite,scanned in to,Drexel Recreation Center,2021-04-24,22:51:40
ejr92,Elvin Ramirez,scanned in to,Drexel Recreation Center,2021-04-25,01:42:26
hgo62,Helen Oneill,scanned in to,Drexel Recreation Center,2021-04-25,03:37:57
mrc15,Michael Congress,scanned in to,Drexel Recreation Center,2021-04-25,06:15:09
msw41,Michael Weinzierl,scanned in to,Drexel Recreation Center,2021-04-25,10:07:32
rce29,Rebecca Evans,scanned in to,Drexel Recreation Center,2021-04-25,13:09:21
fas58,Fannie Smith,scanned in to,Drexel Recreation Center,2021-04-25,14:19:44
all78,Ann Lopez,scanned in to,Drexel Recreation Center,2021-04-25,16:53:37
mpt90,Michael Tritz,scanned in to,Drexel Recreation Center,2021-04-25,18:39:09
ajc51,Andrew Cooper,scanned in to,Drexel Recreation Center,2021-04-25,19:18:13
ljd69,Leanna Davis,scanned in to,Drexel Recreation Center,2021-04-25,19:55:59
sjc76,Suzanne Chapman,scanned in to,Drexel Recreation Center,2021-04-25,19:59:56
cgf946,Clark Faul,scanned in to,Drexel Recreation Center,2021-04-25,23:46:58
cjl90,Cole Laureano,scanned in to,Drexel Recreation Center,2021-04-26,03:10:56
jeb86,Jesse Bystron,scanned in to,Drexel Recreation Center,2021-04-26,06:26:31
jak17,John Kurth,scanned in to,Drexel Recreation Center,2021-04-26,09:52:43
ksd42,Kevin Dang,scanned in to,Drexel Recreation Center,2021-04-26,11:24:30
rrp95,Robert Pellot,scanned in to,Drexel Recreation Center,2021-04-26,12:44:43
msc33,Michael Cremona,scanned in to,Drexel Recreation Center,2021-04-26,15:55:13
epm793,Eugene Matusz,scanned in to,Drexel Recreation Center,2021-04-26,18:15:05
tlb21,Tamara Bessette,scanned in to,Drexel Recreation Center,2021-04-26,22:12:16
ljh42,Larry Haar,scanned in to,Drexel Recreation Center,2021-04-27,00:02:28
ijt37,Ida Turner,scanned in to,Drexel Recreation Center,2021-04-27,01:58:46
jhb52,James Batts,scanned in to,Drexel Recreation Center,2021-04-27,04:47:20
rer47,Robert Richmond,scanned in to,Drexel Recreation Center,2021-04-27,05:45:35
gsa55,Gail Andrada,scanned in to,Drexel Recreation Center,2021-04-27,07:09:00
raw59,Robert Walsh,scanned in to,Drexel Recreation Center,2021-04-27,09:32:34
egb296,Erik Bassett,scanned in to,Drexel Recreation Center,2021-04-27,13:02:53
mks925,Martha Shadle,scanned in to,Drexel Recreation Center,2021-04-27,15:26:57
rct913,Ronald Tyrone,scanned in to,Drexel Recreation Center,2021-04-27,17:56:22
clw87,Carolyn Wade,scanned in to,Drexel Recreation Center,2021-04-27,18:05:11
emd142,Edward Davis,scanned in to,Drexel Recreation Center,2021-04-27,19:07:56
kjp94,Kevin Parsons,scanned in to,Drexel Recreation Center,2021-04-27,20:12:04
hrm838,Harvey Murphy,scanned in to,Drexel Recreation Center,2021-04-27,23:53:19
pjh917,Peggy Handy,scanned in to,Drexel Recreation Center,2021-04-28,01:55:03
djm46,Dallas Morris,scanned in to,Drexel Recreation Center,2021-04-28,03:38:01
lrf339,Lewis Freeborn,scanned in to,Drexel Recreation Center,2021-04-28,06:49:27
tmf22,Theresa Fisher,scanned in to,Drexel Recreation Center,2021-04-28,07:26:44
djc33,Dennis Calderon,scanned in to,Drexel Recreation Center,2021-04-28,08:36:54
gep311,Gary Powell,scanned in to,Drexel Recreation Center,2021-04-28,10:26:29
dgb15,David Burton,scanned in to,Drexel Recreation Center,2021-04-28,10:51:54
mpb579,Marilyn Brew,scanned in to,Drexel Recreation Center,2021-04-28,11:53:57
sjm94,Steven Mcdaniel,scanned in to,Drexel Recreation Center,2021-04-28,15:34:12
trs235,Timothy Shattuck,scanned in to,Drexel Recreation Center,2021-04-28,19:18:55
pcy94,Paula Yates,scanned in to,Drexel Recreation Center,2021-04-28,20:35:14
flm20,Fernando Micucci,scanned in to,Drexel Recreation Center,2021-04-28,22:59:24
dem62,David Martinez,scanned in to,Drexel Recreation Center,2021-04-29,01:33:42
jjr53,Joseph Rechtzigel,scanned in to,Drexel Recreation Center,2021-04-29,05:11:26
dcb979,Doris Borowski,scanned in to,Drexel Recreation Center,2021-04-29,08:42:46
rwb37,Ray Brown,scanned in to,Drexel Recreation Center,2021-04-29,10:48:11
fdd42,Frances Davis,scanned in to,Drexel Recreation Center,2021-04-29,13:01:13
rcd82,Rose Decker,scanned in to,Drexel Recreation Center,2021-04-29,14:38:51
