Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
rpm53,93308,12/5/1975,Ryan P Moys,Professor,1998,Drexel University,semi-monthly,True,True,Opt Out
jcm601,95957,10/20/1958,James C McKinney,Professor,1998,Drexel University,biweekly,False,True,Included
ejr979,88591,11/16/1955,Eddy J Rhenals-Narvaez,Professor,1976,Drexel University,semi-monthly,True,True,Opt Out
acs44,96315,7/21/1972,Ashley C Smith,Professor,1999,Drexel University,biweekly,True,False,Included
jm918,95028,4/12/1987,Joy Moody,Professor,2012,Drexel University,semi-monthly,True,False,Included
dmr395,86984,9/8/1979,Diana M Rossi,Professor,2016,Drexel University,semi-monthly,True,False,Included
kkw48,99329,3/13/1984,Kylie K Wright,Professor,2008,Drexel University,biweekly,False,True,Opt Out
prr62,101080,6/24/1991,Paul R Runyon,Professor,2013,Drexel University,semi-monthly,False,True,Included
maz32,96549,6/17/1967,Matthew A Zugale,Professor,1988,Drexel University,semi-monthly,False,False,Included
mwf86,95036,9/25/1979,Michael W Froio,Professor,2016,Drexel University,semi-monthly,True,False,Opt Out
akt47,106589,12/13/1995,Amanda K Tinker,Professor,2021,Drexel University,biweekly,True,False,Included
be553,108039,11/9/1991,Bamidele Elegbede,Professor,2016,Drexel University,semi-monthly,False,True,Opt Out
eps136,107934,4/15/1986,Erik P Sundquist,Professor,2008,Drexel University,biweekly,True,False,Included
cjd90,107921,8/15/1959,Carl J Durkow,Professor,1994,Drexel University,semi-monthly,False,True,Included
cmw14,95616,11/28/1965,Cooper M Wright,Professor,2000,Drexel University,semi-monthly,False,True,Included
hjh48,84444,9/27/1952,Harry J Haon,Professor,1989,Drexel University,semi-monthly,True,True,Opt Out
hh595,110474,11/13/1982,Henry Homza,Professor,2004,Drexel University,biweekly,False,True,Opt Out
ewr74,112171,5/18/1973,Eli W Robbins,Professor,2001,Drexel University,biweekly,True,False,Included
aas171,108843,10/25/1955,Alexandra A Schmidt-Ullrich,Professor,1978,Drexel University,semi-monthly,True,False,Included
sdg69,107505,4/20/1956,Samuel D Gearhart,Professor,1993,Drexel University,semi-monthly,True,True,Opt Out
qr234,87366,7/6/1960,Qil Rogers,Professor,1986,Drexel University,biweekly,True,False,Opt Out
rys93,111270,5/25/1982,Raja Y Schaar,Professor,2008,Drexel University,biweekly,False,False,Opt Out
ktb38,98503,2/13/1971,Kimberlyne T Bethea,Professor,2001,Drexel University,semi-monthly,False,True,Opt Out
acc677,94128,4/14/1970,Anne C Cecil,Professor,2008,Drexel University,biweekly,False,False,Opt Out
jpr69,104162,1/12/1987,Joel P Rodriguez,Professor,2008,Drexel University,biweekly,True,True,Opt Out
jy821,98213,11/7/1965,John Yearley,Professor,1999,Drexel University,semi-monthly,True,True,Opt Out
blg887,109186,4/25/1966,Bruce L Graham,Professor,1993,Drexel University,semi-monthly,True,False,Included
jas93,104201,11/28/1993,Jeffrey A Stanley,Professor,2015,Drexel University,semi-monthly,True,False,Opt Out
mnf46,98702,2/15/1980,Martin N Fisher,Professor,2008,Drexel University,biweekly,False,True,Opt Out
mjk24,111017,10/4/1963,Matthew J Kaufhold,Professor,1993,Drexel University,biweekly,True,False,Opt Out
ssm206,104026,12/9/1974,Stephen S Mazzeo,Professor,2000,Drexel University,biweekly,True,True,Included
djg80,102340,6/18/1990,David J Greenberg,Professor,2011,Drexel University,biweekly,True,True,Included
ydl61,88993,10/24/1977,Yvonne D Leach,Professor,2014,Drexel University,biweekly,True,False,Opt Out
mmb21,104709,6/27/1992,Michelle M Bradsher-McHugh,Professor,2019,Drexel University,biweekly,False,True,Opt Out
jrm27,86330,3/23/1955,Joe R Marsini,Professor,1993,Drexel University,biweekly,False,False,Included
gmg14,99376,3/26/1994,Gerre M Garrett,Professor,2016,Drexel University,biweekly,True,False,Included
dlw28,110863,6/2/1959,David L White,Professor,1997,Drexel University,semi-monthly,True,True,Opt Out
jlb18,95398,2/8/1979,Josh L Browns,Professor,2013,Drexel University,semi-monthly,False,True,Included
ads67,93873,7/11/1988,Arin D Sullivan,Professor,2015,Drexel University,biweekly,True,False,Opt Out
prj99,99757,6/22/1981,Paul R Jerue,Professor,2004,Drexel University,biweekly,True,False,Opt Out
nja42,98123,11/19/1973,Nick J Anselmo,Professor,1998,Drexel University,semi-monthly,False,False,Included
cmt60,92938,3/9/1979,Chris M Totora,Professor,2010,Drexel University,semi-monthly,True,False,Opt Out
gob19,101577,11/28/1988,Galen O Blanzaco,Professor,2014,Drexel University,semi-monthly,False,True,Included
del43,85803,8/26/1969,Donald E Leake,Professor,2008,Drexel University,semi-monthly,False,False,Included
bar55,106674,11/15/1986,Brett A Robinson,Professor,2007,Drexel University,biweekly,False,True,Included
bjf72,91567,3/27/1952,Bill J Fennelly,Professor,1975,Drexel University,biweekly,True,True,Included
jtf22,99796,3/17/1983,Jamison T Foreman,Professor,2005,Drexel University,semi-monthly,False,False,Included
jdc96,94398,5/27/1984,Jose-Antonio D Chacon,Professor,2006,Drexel University,biweekly,False,True,Included
mv703,95209,4/7/1980,Max Vasapoli,Professor,2005,Drexel University,semi-monthly,False,True,Opt Out
scf68,86389,12/27/1994,Stephanie C Feldman,Professor,2015,Drexel University,semi-monthly,False,True,Included
kbd80,100719,6/26/1961,Kyle B DeMaria,Professor,1983,Drexel University,semi-monthly,False,False,Opt Out
awz112,107061,10/21/1982,Andrew W Zitcer,Professor,2004,Drexel University,semi-monthly,False,False,Opt Out
vmf65,88764,7/23/1963,Valentina M Feldman,Professor,1984,Drexel University,semi-monthly,False,False,Included
mts636,89672,7/8/1959,Mark T Stockton,Professor,1997,Drexel University,semi-monthly,True,False,Opt Out
ras49,88793,4/17/1956,Rashidah A Salam,Professor,1983,Drexel University,semi-monthly,True,False,Included
mh772,108661,11/14/1973,Matthew Higgins,Professor,2013,Drexel University,biweekly,False,True,Included
jaw21,89539,6/1/1959,Joshua A Weiss,Professor,1997,Drexel University,biweekly,True,True,Included
clw27,104291,4/26/1974,Camille L Ward,Professor,1998,Drexel University,semi-monthly,False,False,Included
mmg58,105890,1/8/1971,Michael M Geno,Professor,2009,Drexel University,biweekly,True,False,Opt Out
lbs30,110966,9/25/1955,Lisa B Sylvester,Professor,1980,Drexel University,semi-monthly,False,False,Included
mlb90,88589,6/10/1991,Monica L Baziuk,Professor,2012,Drexel University,semi-monthly,False,True,Opt Out
gab353,101164,5/8/1995,Greyory A Blake,Professor,2020,Drexel University,biweekly,False,True,Included
jm254,97047,3/17/1974,John McDaniel,Professor,2005,Drexel University,biweekly,False,True,Opt Out
rz918,95972,9/5/1969,Ricardo Zapata,Professor,1998,Drexel University,semi-monthly,False,True,Opt Out
mlc59,90295,4/6/1982,Meghan L Cox,Professor,2007,Drexel University,biweekly,True,True,Opt Out
jkl96,92113,12/12/1986,Jacob K Lunderby,Professor,2008,Drexel University,biweekly,False,False,Included
eme835,90823,3/2/1968,Elaine M Erne,Professor,1994,Drexel University,semi-monthly,False,False,Included
pah483,83722,11/6/1953,Peter A Hoffmann,Professor,1989,Drexel University,biweekly,True,False,Opt Out
nlb364,110543,3/1/1978,Naomi L Baumol,Professor,2007,Drexel University,semi-monthly,True,False,Opt Out
sls85,108408,4/21/1981,Sterling L Shaw,Professor,2001,Drexel University,semi-monthly,True,False,Opt Out
jmz734,103884,4/28/1985,Josh M Zerangue,Professor,2006,Drexel University,biweekly,True,True,Included
dcw239,83066,8/27/1955,David C Wilson,Professor,1983,Drexel University,biweekly,False,True,Opt Out
af282,84262,8/4/1990,Albert Fung,Professor,2014,Drexel University,biweekly,False,True,Included
ev343,112443,12/20/1969,Ekaterina Vanovskaya,Professor,1994,Drexel University,biweekly,False,True,Opt Out
jg353,105635,7/8/1995,Julia Gladstone,Professor,2020,Drexel University,biweekly,True,True,Opt Out
kms41,96570,10/25/1959,Karen M Stone,Professor,1990,Drexel University,semi-monthly,True,True,Included
op331,90617,2/8/1979,Orlando Pelliccia,Professor,2012,Drexel University,biweekly,False,False,Included
bwp16,98646,10/13/1960,Bruce W Pollock,Professor,1980,Drexel University,biweekly,False,True,Opt Out
lrc38,97617,12/16/1979,Lewis R Colburn,Professor,2000,Drexel University,biweekly,False,True,Opt Out
jab95,98383,2/20/1960,Jen A Blazina,Professor,1984,Drexel University,biweekly,False,True,Opt Out
crb44,89226,3/18/1950,Christine R Bailey,Professor,1985,Drexel University,biweekly,False,True,Included
tas68,88538,9/7/1964,Tasneem A Siddiqui,Professor,1996,Drexel University,semi-monthly,False,False,Opt Out
svb26,92509,3/20/1981,Sonia Vaz Borges,Professor,2005,Drexel University,semi-monthly,False,True,Opt Out
vvw56,87935,7/6/1957,Vincent V Williams,Professor,1982,Drexel University,biweekly,True,True,Opt Out
amp62,105112,4/10/1964,Abioseh M Porter,Professor,1989,Drexel University,semi-monthly,True,False,Opt Out
gjl56,103828,6/1/1981,Gregory J Lang,Professor,2005,Drexel University,biweekly,True,True,Opt Out
ss125,86054,7/1/1955,Simone Schlichting-Artur,Professor,1995,Drexel University,biweekly,True,False,Opt Out
rr602,108879,8/12/1982,Rachel Reynolds,Professor,2003,Drexel University,biweekly,True,True,Opt Out
era371,103279,10/10/1951,Emad Rushdie Ahmed,Professor,1979,Drexel University,semi-monthly,True,True,Opt Out
meh894,110235,11/10/1964,Meshagae E Hunte-Brown,Professor,1989,Drexel University,biweekly,False,True,Opt Out
aro77,107212,2/14/1956,Alex R Osidach,Professor,1995,Drexel University,biweekly,True,False,Opt Out
ctj66,101250,4/10/1966,Caitlyn T Jencarelli,Professor,2000,Drexel University,biweekly,False,False,Included
dmo13,98912,4/27/1993,Daniel M Ogunkunle,Professor,2016,Drexel University,semi-monthly,False,False,Included
mmt626,101706,10/22/1955,Monica M Togna,Professor,1992,Drexel University,semi-monthly,False,True,Included
led63,107501,12/13/1985,Laura E Duwel,Professor,2011,Drexel University,semi-monthly,False,True,Opt Out
ir862,94480,11/11/1976,Ive-Anwuli Ralph-Uyalor,Professor,2013,Drexel University,biweekly,True,False,Included
rpp19,104832,12/24/1960,Risha P Patel,Professor,1986,Drexel University,semi-monthly,False,False,Included
ik585,88213,1/4/1975,Ido Keren,Professor,1995,Drexel University,biweekly,False,True,Included
wja48,93730,5/8/1977,William J Albert,Professor,2003,Drexel University,semi-monthly,False,False,Included
bmc77,106455,7/14/1965,Brett M Condon,Professor,2002,Drexel University,semi-monthly,False,True,Opt Out
kmm36,96431,4/26/1977,Kathryn M Markey,Professor,2012,Drexel University,biweekly,True,True,Opt Out
aw258,84063,2/28/1978,Abbie Williams,Professor,2009,Drexel University,biweekly,False,True,Opt Out
cdc32,88795,12/20/1984,Christie D Campbell,Professor,2008,Drexel University,semi-monthly,True,False,Opt Out
lem94,106289,9/15/1980,Laura E Miller,Professor,2016,Drexel University,semi-monthly,False,False,Included
az288,96044,10/20/1989,Aprem Zaya,Professor,2012,Drexel University,semi-monthly,False,True,Opt Out
eeg63,100021,5/12/1960,Erin E Gallagher,Professor,1993,Drexel University,biweekly,True,False,Included
aem61,106021,8/19/1989,Alison E Moyer,Professor,2013,Drexel University,biweekly,True,False,Included
akb202,111786,11/5/1957,Amber K Bolli,Professor,1992,Drexel University,biweekly,True,False,Included
jmk51,83861,10/3/1958,Julia M Kovalski,Professor,1978,Drexel University,semi-monthly,True,True,Included
ltn68,109634,10/8/1968,Liz T Nguyen,Professor,2000,Drexel University,semi-monthly,True,False,Opt Out
sob999,82697,9/22/1955,Sam O Beane,Professor,1993,Drexel University,biweekly,False,True,Included
hjg88,91978,6/16/1974,Heather J Gwin,Professor,2002,Drexel University,semi-monthly,True,False,Included
mtm79,91595,4/8/1982,Matthew T McDonald,Professor,2009,Drexel University,semi-monthly,False,False,Included
tca53,92460,11/1/1960,Tyler C Andres-Bray,Professor,1985,Drexel University,semi-monthly,True,False,Included
mpo38,90361,3/8/1988,Michael P O'Connor,Professor,2015,Drexel University,semi-monthly,True,True,Opt Out
cmt20,97786,3/4/1952,Christina M Thomas,Professor,1981,Drexel University,biweekly,False,True,Included
ma612,90813,2/28/1990,Manuel A Seman Senderos,Professor,2014,Drexel University,biweekly,False,False,Opt Out
bb775,104532,1/8/1957,Benoit Bechade,Professor,1984,Drexel University,semi-monthly,True,True,Included
rpl438,111922,4/5/1982,Robert P Loudon,Professor,2005,Drexel University,biweekly,True,False,Opt Out
am728,90383,4/8/1954,Andrea Magyar,Professor,1993,Drexel University,semi-monthly,True,False,Included
ckm97,98736,9/15/1990,Clayton K Meyer,Professor,2012,Drexel University,biweekly,False,True,Opt Out
ars283,93441,12/6/1957,Ashley R Szyper,Professor,1979,Drexel University,semi-monthly,False,False,Opt Out
ab793,91998,7/12/1983,Amit Basu,Professor,2009,Drexel University,semi-monthly,True,True,Opt Out
aln15,85537,3/28/1993,Anh L Nguyen,Professor,2014,Drexel University,biweekly,False,True,Included
fk813,110193,3/18/1991,Fabrice Kentatchime,Professor,2011,Drexel University,semi-monthly,True,True,Included
ns892,111043,12/24/1976,Nianli Sang,Professor,2015,Drexel University,semi-monthly,False,False,Included
hz254,97866,2/26/1984,Huiruo Zeng,Professor,2005,Drexel University,semi-monthly,False,False,Included
sa395,97138,8/26/1983,Sreejita Arnab,Professor,2003,Drexel University,semi-monthly,True,True,Included
jrb33,97835,7/6/1979,John R Bethea,Professor,2001,Drexel University,semi-monthly,True,False,Opt Out
pmd459,98136,8/17/1984,Pekalvine M Dadjo,Professor,2011,Drexel University,semi-monthly,False,True,Opt Out
kps53,91070,4/14/1972,Kevin P Smith,Professor,2005,Drexel University,biweekly,True,False,Included
sck47,94120,2/4/1994,Stephen C Kupchella,Professor,2016,Drexel University,biweekly,False,False,Opt Out
fe456,98413,2/10/1950,Felice Elefant,Professor,1975,Drexel University,semi-monthly,False,True,Opt Out
jjr98,110517,12/21/1950,Jerome J Ricard,Professor,1975,Drexel University,semi-monthly,False,True,Opt Out
jss262,93282,4/10/1953,Jennifer S Stanford,Professor,1979,Drexel University,semi-monthly,False,False,Opt Out
ad123,91407,3/6/1980,Anna Denise R Garcia,Professor,2003,Drexel University,semi-monthly,True,True,Opt Out
vcb82,99533,10/24/1992,Valerie C Bracchi-Ricard,Professor,2012,Drexel University,semi-monthly,True,True,Opt Out
kfl88,85975,12/8/1951,Kari F Lenhart,Professor,1980,Drexel University,biweekly,True,False,Included
jar45,90597,11/9/1968,Jacob A Russell,Professor,2002,Drexel University,semi-monthly,False,False,Opt Out
ets636,88744,5/20/1963,Elias T Spiliotis,Professor,1994,Drexel University,semi-monthly,False,True,Opt Out
rjp66,101647,7/18/1994,Ryan J Petrie,Professor,2018,Drexel University,biweekly,False,True,Included
tg741,86256,12/27/1984,Tali Gidalevitz,Professor,2006,Drexel University,biweekly,False,False,Opt Out
mkg15,110288,8/18/1955,Mary K Gonder,Professor,1986,Drexel University,biweekly,True,False,Opt Out
so255,95393,12/1/1968,Sean O'Donnell,Professor,1998,Drexel University,biweekly,True,True,Included
ajs42,89607,6/11/1964,Aleister J Saunders,Professor,1992,Drexel University,biweekly,False,True,Opt Out
ew174,97551,2/6/1965,Ezra Wood,Professor,1987,Drexel University,biweekly,True,True,Included
mi533,102339,11/15/1962,Monica Ilies,Professor,1997,Drexel University,semi-monthly,True,False,Opt Out
tr476,98425,9/20/1975,Tauhidur Rahman,Professor,2008,Drexel University,biweekly,False,True,Included
yl288,103872,7/19/1953,Yuki Lam,Professor,1976,Drexel University,semi-monthly,True,True,Opt Out
ksj97,92026,11/13/1984,Khaled Shaifullah Joy,Professor,2011,Drexel University,semi-monthly,True,False,Included
mm142,105003,7/13/1995,Matthew Mieles,Professor,2021,Drexel University,biweekly,False,True,Opt Out
ra231,92104,8/1/1995,Rubyat Alam,Professor,2016,Drexel University,biweekly,False,True,Included
hjc12,97495,9/12/1979,Henry J Colby,Professor,2015,Drexel University,semi-monthly,False,False,Included
mb322,107702,4/18/1988,Mark Boktor,Professor,2010,Drexel University,semi-monthly,False,False,Included
akk94,92603,2/13/1964,Anastasia K Kolker,Professor,1999,Drexel University,semi-monthly,False,False,Opt Out
lvf46,83659,3/8/1950,Lee V Feinman,Professor,1988,Drexel University,biweekly,False,True,Opt Out
awh31,103432,12/27/1968,Anthony W Howcroft,Professor,1996,Drexel University,semi-monthly,False,False,Opt Out
arh41,102177,10/16/1983,Annie R Haftl,Professor,2009,Drexel University,biweekly,True,True,Opt Out
lf898,110350,6/15/1950,Lian Farhadian,Professor,1984,Drexel University,semi-monthly,True,False,Included
tjc29,95565,8/4/1971,Tucker J Collins,Professor,1998,Drexel University,biweekly,False,False,Included
kp898,85603,12/2/1986,Katelyn Phan,Professor,2009,Drexel University,biweekly,True,False,Included
hh908,83537,7/7/1970,Hansheng Huang,Professor,1995,Drexel University,semi-monthly,True,True,Included
lwh34,104702,12/11/1985,Lee W Hoffman,Professor,2010,Drexel University,semi-monthly,False,True,Included
rww85,88461,7/11/1960,Robert W Weber,Professor,1997,Drexel University,semi-monthly,True,False,Included
fcm55,92550,11/23/1955,Frank C Marziani,Professor,1979,Drexel University,biweekly,False,True,Included
cpm33,89719,7/5/1988,Craig P McClure,Professor,2011,Drexel University,semi-monthly,False,True,Included
hmp507,96155,1/12/1985,Hannah M Palmer,Professor,2010,Drexel University,semi-monthly,True,True,Opt Out
dk317,112545,9/16/1954,Daniel King,Professor,1987,Drexel University,semi-monthly,False,False,Opt Out
amp80,100132,8/16/1970,Adrienne M Pesce,Professor,1994,Drexel University,semi-monthly,False,False,Opt Out
sar83,82544,4/25/1994,Susan A Rutkowsky,Professor,2019,Drexel University,semi-monthly,False,True,Opt Out
sk496,89901,6/8/1987,Samuel Kipp,Professor,2013,Drexel University,semi-monthly,True,False,Included
cal70,93713,6/15/1976,Chris A LaBelle,Professor,2011,Drexel University,semi-monthly,True,False,Included
